14840KMKG MKG20100601000009206/01/10 00:00:35  5-MIN KMKG 010500Z 30003KT 10SM CLR 16/14 A2989 660 93 900 310/03 RMK AO2
14840KMKG MKG20100601000509206/01/10 00:05:31  5-MIN KMKG 010505Z 30003KT 10SM CLR 16/14 A2989 660 93 900 300/03 RMK AO2
14840KMKG MKG20100601001009206/01/10 00:10:31  5-MIN KMKG 010510Z 30003KT 10SM CLR 16/14 A2989 660 93 900 310/03 RMK AO2
14840KMKG MKG20100601001509206/01/10 00:15:31  5-MIN KMKG 010515Z 31003KT 10SM CLR 16/14 A2989 660 93 900 320/03 RMK AO2
14840KMKG MKG20100601002009206/01/10 00:20:31  5-MIN KMKG 010520Z 33003KT 10SM CLR 16/14 A2989 660 93 900 330/03 RMK AO2
14840KMKG MKG20100601002509206/01/10 00:25:31  5-MIN KMKG 010525Z 32003KT 10SM CLR 16/14 A2989 660 93 900 330/03 RMK AO2
14840KMKG MKG20100601003009206/01/10 00:30:31  5-MIN KMKG 010530Z 00000KT 10SM CLR 16/14 A2989 660 93 900 000/00 RMK AO2
14840KMKG MKG20100601003509206/01/10 00:35:31  5-MIN KMKG 010535Z 00000KT 10SM CLR 15/14 A2989 660 96 900 000/00 RMK AO2
14840KMKG MKG20100601004009206/01/10 00:40:31  5-MIN KMKG 010540Z 23003KT 10SM CLR 14/13 A2989 660 93 800 240/03 RMK AO2
14840KMKG MKG20100601004509206/01/10 00:45:31  5-MIN KMKG 010545Z 00000KT 10SM CLR 13/13 A2989 650 96 700 000/00 RMK AO2
14840KMKG MKG20100601005012606/01/10 00:50:31  5-MIN KMKG 010550Z 28003KT 8SM CLR 14/13 A2989 650 93 700 280/03 RMK AO2 SLP121 T01390128 10217 20133 53009
14840KMKG MKG20100601005512606/01/10 00:55:31  5-MIN KMKG 010555Z 29004KT 8SM CLR 14/13 A2989 650 96 700 300/04 RMK AO2 SLP121 T01390133 10217 20133 53002
14840KMKG MKG20100601010009106/01/10 01:00:31  5-MIN KMKG 010600Z 30005KT 9SM CLR 14/13 A2989 650 96 700 300/05 RMK AO2
14840KMKG MKG20100601010509206/01/10 01:05:31  5-MIN KMKG 010605Z 30005KT 10SM CLR 15/14 A2989 660 93 800 300/05 RMK AO2
14840KMKG MKG20100601011009206/01/10 01:10:31  5-MIN KMKG 010610Z 30004KT 10SM CLR 15/14 A2989 660 93 800 300/04 RMK AO2
14840KMKG MKG20100601011509206/01/10 01:15:31  5-MIN KMKG 010615Z 30003KT 10SM CLR 14/13 A2989 660 96 700 310/03 RMK AO2
14840KMKG MKG20100601012009106/01/10 01:20:31  5-MIN KMKG 010620Z 30005KT 9SM CLR 13/13 A2989 660 96 700 310/05 RMK AO2
14840KMKG MKG20100601012509206/01/10 01:25:31  5-MIN KMKG 010625Z 30005KT 10SM CLR 14/13 A2989 660 93 800 310/05 RMK AO2
14840KMKG MKG20100601013009206/01/10 01:30:31  5-MIN KMKG 010630Z 31005KT 10SM CLR 14/13 A2989 660 93 800 310/05 RMK AO2
14840KMKG MKG20100601013509206/01/10 01:35:31  5-MIN KMKG 010635Z 30005KT 10SM CLR 14/13 A2989 660 93 800 310/05 RMK AO2
14840KMKG MKG20100601014009206/01/10 01:40:31  5-MIN KMKG 010640Z 31005KT 10SM CLR 14/13 A2989 660 96 700 310/05 RMK AO2
14840KMKG MKG20100601014509206/01/10 01:45:31  5-MIN KMKG 010645Z 31006KT 10SM CLR 14/13 A2989 660 96 700 310/06 RMK AO2
14840KMKG MKG20100601015010906/01/10 01:50:31  5-MIN KMKG 010650Z 30006KT 10SM CLR 14/13 A2989 660 93 800 310/06 RMK AO2 SLP121 T01440133
14840KMKG MKG20100601015510906/01/10 01:55:31  5-MIN KMKG 010655Z 30006KT 10SM CLR 14/13 A2989 650 93 800 310/06 RMK AO2 SLP121 T01440133
14840KMKG MKG20100601020009206/01/10 02:00:31  5-MIN KMKG 010700Z 30005KT 10SM CLR 14/13 A2990 650 96 700 300/05 RMK AO2
14840KMKG MKG20100601020509206/01/10 02:05:31  5-MIN KMKG 010705Z 30004KT 10SM CLR 14/13 A2990 650 96 700 310/04 RMK AO2
14840KMKG MKG20100601021009206/01/10 02:10:31  5-MIN KMKG 010710Z 30004KT 10SM CLR 14/13 A2990 650 93 700 300/04 RMK AO2
14840KMKG MKG20100601021509206/01/10 02:15:31  5-MIN KMKG 010715Z 30004KT 10SM CLR 14/13 A2990 650 93 700 310/04 RMK AO2
14840KMKG MKG20100601022009206/01/10 02:20:31  5-MIN KMKG 010720Z 30004KT 10SM CLR 14/13 A2990 650 93 700 310/04 RMK AO2
14840KMKG MKG20100601022509206/01/10 02:25:31  5-MIN KMKG 010725Z 30004KT 10SM CLR 13/13 A2990 650 96 600 310/04 RMK AO2
14840KMKG MKG20100601023009206/01/10 02:30:31  5-MIN KMKG 010730Z 31005KT 10SM CLR 14/13 A2990 650 93 700 310/05 RMK AO2
14840KMKG MKG20100601023509206/01/10 02:35:31  5-MIN KMKG 010735Z 30003KT 10SM CLR 13/13 A2990 650 96 600 300/03 RMK AO2
14840KMKG MKG20100601024009206/01/10 02:40:31  5-MIN KMKG 010740Z 29003KT 10SM CLR 13/12 A2990 650 96 600 290/03 RMK AO2
14840KMKG MKG20100601024509206/01/10 02:45:31  5-MIN KMKG 010745Z 29003KT 8SM CLR 12/12 A2990 650 100 500 290/03 RMK AO2
14840KMKG MKG20100601025010806/01/10 02:50:31  5-MIN KMKG 010750Z 30003KT 8SM CLR 12/12 A2990 650 96 500 310/03 RMK AO2 SLP124 T01220117
14840KMKG MKG20100601025510806/01/10 02:55:31  5-MIN KMKG 010755Z 30003KT 7SM CLR 12/11 A2990 650 96 400 310/03 RMK AO2 SLP126 T01170111
14840KMKG MKG20100601030009406/01/10 03:00:31  5-MIN KMKG 010800Z 00000KT 6SM BR CLR 12/11 A2990 650 96 400 000/00 RMK AO2
14840KMKG MKG20100601030509406/01/10 03:05:31  5-MIN KMKG 010805Z 00000KT 6SM BR CLR 12/12 A2990 650 96 500 000/00 RMK AO2
14840KMKG MKG20100601031009406/01/10 03:10:31  5-MIN KMKG 010810Z 00000KT 6SM BR CLR 12/11 A2991 640 96 400 000/00 RMK AO2
14840KMKG MKG20100601031509406/01/10 03:15:31  5-MIN KMKG 010815Z 27003KT 5SM BR CLR 11/11 A2991 640 96 400 280/03 RMK AO2
14840KMKG MKG20100601032010106/01/10 03:20:31  5-MIN KMKG 010820Z 31005KT 1 3/4SM BR FEW002 12/11 A2990 640 96 400 310/05 RMK AO2
14840KMKG MKG20100601032509606/01/10 03:25:31  5-MIN KMKG 010825Z 31004KT 1SM BR VV001 13/13 A2991 640 96 600 310/04 RMK AO2
14840KMKG MKG20100601033009806/01/10 03:30:31  5-MIN KMKG 010830Z 31004KT 3/4SM BR VV002 13/13 A2991 640 96 600 310/04 RMK AO2
14840KMKG MKG20100601033509906/01/10 03:35:31  5-MIN KMKG 010835Z 00000KT 1/2SM FG VV001 13/13 A2991 640 100 600 000/00 RMK AO2
14840KMKG MKG20100601034009906/01/10 03:40:31  5-MIN KMKG 010840Z 00000KT 1/2SM FG VV001 13/13 A2991 640 100 600 000/00 RMK AO2
14840KMKG MKG20100601034509906/01/10 03:45:31  5-MIN KMKG 010845Z 00000KT 1/2SM FG OVC001 14/13 A2991 640 96 700 000/00 RMK AO2
14840KMKG MKG20100601035012206/01/10 03:50:31  5-MIN KMKG 010850Z 00000KT 3/4SM BR OVC001 14/13 A2991 640 96 700 000/00 RMK AO2 SLP128 T01390133 53002
14840KMKG MKG20100601035512206/01/10 03:55:31  5-MIN KMKG 010855Z 00000KT 3/4SM BR OVC001 13/13 A2991 640 96 600 000/00 RMK AO2 SLP129 T01330128 53007
14840KMKG MKG20100601040009906/01/10 04:00:31  5-MIN KMKG 010900Z 00000KT 3/4SM BR OVC001 13/13 A2991 640 96 600 000/00 RMK AO2
14840KMKG MKG20100601040509706/01/10 04:05:31  5-MIN KMKG 010905Z 00000KT 1SM BR OVC001 13/13 A2991 640 96 600 000/00 RMK AO2
