14840KMKG MKG20050501025511105/01/05 02:55:31  5-MIN KMKG 010755Z 26009KT 10SM CLR 04/01 A2992 630 79  -500 270/09 RMK AO2 SLP135 T00390006
14840KMKG MKG20050501030009405/01/05 03:00:31  5-MIN KMKG 010800Z 26009KT 10SM CLR 04/01 A2992 630 76  -400 260/09 RMK AO2
14840KMKG MKG20050501030509405/01/05 03:05:31  5-MIN KMKG 010805Z 27007KT 10SM CLR 04/01 A2992 630 76  -400 270/07 RMK AO2
14840KMKG MKG20050501031009405/01/05 03:10:31  5-MIN KMKG 010810Z 27007KT 10SM CLR 04/01 A2992 630 79  -500 270/07 RMK AO2
14840KMKG MKG20050501031509405/01/05 03:15:31  5-MIN KMKG 010815Z 26006KT 10SM CLR 04/00 A2992 630 73  -400 270/06 RMK AO2
14840KMKG MKG20050501032009405/01/05 03:20:31  5-MIN KMKG 010820Z 27008KT 10SM CLR 04/00 A2992 630 76  -500 270/08 RMK AO2
14840KMKG MKG20050501032509405/01/05 03:25:31  5-MIN KMKG 010825Z 26007KT 10SM CLR 04/M01 A2992 630 73 -500 270/07 RMK AO2
14840KMKG MKG20050501033009405/01/05 03:30:31  5-MIN KMKG 010830Z 26007KT 10SM CLR 04/M01 A2992 630 73 -500 270/07 RMK AO2
14840KMKG MKG20050501033509405/01/05 03:35:31  5-MIN KMKG 010835Z 27008KT 10SM CLR 04/00 A2992 630 76  -500 270/08 RMK AO2
14840KMKG MKG20050501034009405/01/05 03:40:31  5-MIN KMKG 010840Z 27008KT 10SM CLR 04/00 A2992 630 76  -500 270/08 RMK AO2
14840KMKG MKG20050501034509405/01/05 03:45:31  5-MIN KMKG 010845Z 26007KT 10SM CLR 04/M01 A2992 630 73 -500 270/07 RMK AO2
14840KMKG MKG20050501035012305/01/05 03:50:31  5-MIN KMKG 010850Z 27007KT 10SM CLR 04/00 A2992 630 76  -500 280/07 RMK AO2 SLP136 60000 T00390000 56007
14840KMKG MKG20050501035512305/01/05 03:55:31  5-MIN KMKG 010855Z 28006KT 10SM CLR 04/00 A2992 630 76  -500 280/06 RMK AO2 SLP136 60000 T00390000 55006
14840KMKG MKG20050501040009905/01/05 04:00:31  5-MIN KMKG 010900Z 28005KT 10SM CLR 03/M01 A2992 630 76 -500 280/05 RMK AO2 TSNO
14840KMKG MKG20050501040509405/01/05 04:05:31  5-MIN KMKG 010905Z 27005KT 10SM CLR 04/M01 A2992 630 73 -500 270/05 RMK AO2
14840KMKG MKG20050501041009405/01/05 04:10:31  5-MIN KMKG 010910Z 27006KT 10SM CLR 03/M01 A2992 630 76 -500 270/06 RMK AO2
14840KMKG MKG20050501041509405/01/05 04:15:31  5-MIN KMKG 010915Z 26005KT 10SM CLR 03/M01 A2992 630 76 -500 260/05 RMK AO2
14840KMKG MKG20050501042009405/01/05 04:20:31  5-MIN KMKG 010920Z 27006KT 10SM CLR 03/M01 A2992 630 76 -500 270/06 RMK AO2
14840KMKG MKG20050501042509405/01/05 04:25:31  5-MIN KMKG 010925Z 26005KT 10SM CLR 03/M01 A2992 630 76 -500 260/05 RMK AO2
14840KMKG MKG20050501043009405/01/05 04:30:31  5-MIN KMKG 010930Z 27006KT 10SM CLR 03/M01 A2992 630 72 -500 270/06 RMK AO2
14840KMKG MKG20050501043509405/01/05 04:35:31  5-MIN KMKG 010935Z 27007KT 10SM CLR 03/M01 A2992 630 72 -500 270/07 RMK AO2
14840KMKG MKG20050501044009405/01/05 04:40:31  5-MIN KMKG 010940Z 26006KT 10SM CLR 03/M01 A2992 630 76 -500 270/06 RMK AO2
14840KMKG MKG20050501044509405/01/05 04:45:31  5-MIN KMKG 010945Z 26007KT 10SM CLR 03/M01 A2992 630 76 -500 270/07 RMK AO2
14840KMKG MKG20050501045011105/01/05 04:50:31  5-MIN KMKG 010950Z 26006KT 10SM CLR 03/M01 A2992 630 76 -500 270/06 RMK AO2 SLP136 T00331006
14840KMKG MKG20050501045511105/01/05 04:55:31  5-MIN KMKG 010955Z 26007KT 10SM CLR 04/M01 A2992 630 73 -500 270/07 RMK AO2 SLP136 T00391006
14840KMKG MKG20050501050009405/01/05 05:00:31  5-MIN KMKG 011000Z 27007KT 10SM CLR 04/M01 A2992 630 73 -500 270/07 RMK AO2
14840KMKG MKG20050501050509405/01/05 05:05:31  5-MIN KMKG 011005Z 26007KT 10SM CLR 04/M01 A2992 630 73 -500 260/07 RMK AO2
14840KMKG MKG20050501051009405/01/05 05:10:31  5-MIN KMKG 011010Z 26007KT 10SM CLR 04/M01 A2992 630 73 -500 270/07 RMK AO2
14840KMKG MKG20050501051509405/01/05 05:15:31  5-MIN KMKG 011015Z 26006KT 10SM CLR 03/M01 A2992 630 76 -500 260/06 RMK AO2
14840KMKG MKG20050501052009405/01/05 05:20:31  5-MIN KMKG 011020Z 26007KT 10SM CLR 03/M01 A2992 630 76 -500 260/07 RMK AO2
14840KMKG MKG20050501052509705/01/05 05:25:31  5-MIN KMKG 011025Z 26006KT 10SM FEW090 04/M01 A2993 630 73 -500 260/06 RMK AO2
14840KMKG MKG20050501053009705/01/05 05:30:31  5-MIN KMKG 011030Z 25006KT 10SM SCT090 03/M01 A2993 630 76 -500 260/06 RMK AO2
14840KMKG MKG20050501053510505/01/05 05:35:31  5-MIN KMKG 011035Z 26006KT 10SM SCT055 BKN090 04/M01  A2993 620 73 -500 260/06 RMK AO2
14840KMKG MKG20050501054010405/01/05 05:40:31  5-MIN KMKG 011040Z 26006KT 10SM SCT055 BKN090 04/00  A2993 620 76 -500 260/06 RMK AO2
14840KMKG MKG20050501054510405/01/05 05:45:31  5-MIN KMKG 011045Z 26006KT 10SM FEW055 BKN090 04/00  A2993 630 76 -500 260/06 RMK AO2
14840KMKG MKG20050501055012105/01/05 05:50:31  5-MIN KMKG 011050Z 25006KT 10SM FEW055 OVC090 04/00  A2993 620 73 -400 260/06 RMK AO2 SLP138 T00440000
14840KMKG MKG20050501055512105/01/05 05:55:31  5-MIN KMKG 011055Z 26007KT 10SM FEW055 OVC090 04/00  A2993 620 73 -400 260/07 RMK AO2 SLP138 T00440000
14840KMKG MKG20050501060010405/01/05 06:00:31  5-MIN KMKG 011100Z 25007KT 10SM FEW055 OVC090 04/01  A2993 620 76 -400 260/07 RMK AO2
14840KMKG MKG20050501060509705/01/05 06:05:31  5-MIN KMKG 011105Z 26007KT 10SM OVC090 04/01 A2993 620  76 -400 260/07 RMK AO2
14840KMKG MKG20050501061010405/01/05 06:10:31  5-MIN KMKG 011110Z 26006KT 10SM FEW065 OVC090 04/01  A2993 620 76 -400 260/06 RMK AO2
14840KMKG MKG20050501061510405/01/05 06:15:31  5-MIN KMKG 011115Z 26008KT 10SM FEW065 OVC090 04/01  A2993 620 76 -400 260/08 RMK AO2
14840KMKG MKG20050501062010405/01/05 06:20:31  5-MIN KMKG 011120Z 27007KT 10SM FEW060 OVC090 04/01  A2993 620 76 -400 280/07 RMK AO2
14840KMKG MKG20050501062510405/01/05 06:25:31  5-MIN KMKG 011125Z 27007KT 10SM FEW060 OVC090 05/01  A2993 620 73 -300 270/07 RMK AO2
14840KMKG MKG20050501063010405/01/05 06:30:31  5-MIN KMKG 011130Z 26006KT 10SM FEW060 OVC090 05/01  A2993 620 73 -300 270/06 RMK AO2
14840KMKG MKG20050501063510405/01/05 06:35:31  5-MIN KMKG 011135Z 25007KT 10SM FEW065 OVC090 05/01  A2993 620 73 -300 250/07 RMK AO2
14840KMKG MKG20050501064010405/01/05 06:40:31  5-MIN KMKG 011140Z 25006KT 10SM SCT060 OVC090 05/01  A2993 620 73 -400 250/06 RMK AO2
14840KMKG MKG20050501064510405/01/05 06:45:31  5-MIN KMKG 011145Z 25006KT 10SM SCT060 OVC090 05/01  A2993 620 73 -400 260/06 RMK AO2
14840KMKG MKG20050501065014505/01/05 06:50:31  5-MIN KMKG 011150Z 25009KT 10SM SCT060 OVC090 05/01  A2993 620 76 -400 260/09 RMK AO2 SLP141 60000 T00500011 10056 20033 55006
14840KMKG MKG20050501065514505/01/05 06:55:31  5-MIN KMKG 011155Z 26008KT 10SM SCT060 OVC090 05/01  A2994 620 76 -400 260/08 RMK AO2 SLP142 60000 T00500011 10056 20033 53005
14840KMKG MKG20050501070011905/01/05 07:00:31  5-MIN KMKG 011200Z 26007KT 10SM SCT060 OVC090 05/01  A2994 610 76 -400 260/07 RMK AO2 CIG 060 RWY 14
14840KMKG MKG20050501070511905/01/05 07:05:31  5-MIN KMKG 011205Z 26007KT 10SM SCT060 OVC090 05/01  A2994 610 76 -400 270/07 RMK AO2 CIG 060 RWY 14
14840KMKG MKG20050501071011105/01/05 07:10:31  5-MIN KMKG 011210Z 26008KT 10SM SCT060 BKN080 OVC095  05/01 A2994 610 76 -400 260/08 RMK AO2
14840KMKG MKG20050501071511105/01/05 07:15:31  5-MIN KMKG 011215Z 25008KT 10SM SCT065 BKN080 OVC095  06/01 A2994 620 73 -300 260/08 RMK AO2
14840KMKG MKG20050501072012605/01/05 07:20:31  5-MIN KMKG 011220Z 25009KT 10SM SCT065 BKN080 OVC095  06/02 A2994 610 76 -300 260/09 RMK AO2 CIG 060 RWY 14
14840KMKG MKG20050501072510405/01/05 07:25:31  5-MIN KMKG 011225Z 25008KT 10SM BKN070 OVC095 06/01  A2994 610 73 -300 250/08 RMK AO2
14840KMKG MKG20050501073009705/01/05 07:30:31  5-MIN KMKG 011230Z 24009KT 10SM OVC070 06/01 A2994 610  73 -300 250/09 RMK AO2
14840KMKG MKG20050501073509705/01/05 07:35:31  5-MIN KMKG 011235Z 26010KT 10SM OVC075 06/01 A2994 610  73 -300 260/10 RMK AO2
14840KMKG MKG20050501074009705/01/05 07:40:31  5-MIN KMKG 011240Z 26008KT 10SM OVC070 06/01 A2994 610  73 -300 270/08 RMK AO2
14840KMKG MKG20050501074509705/01/05 07:45:31  5-MIN KMKG 011245Z 25010KT 10SM OVC070 06/01 A2994 610  73 -300 250/10 RMK AO2
14840KMKG MKG20050501075011405/01/05 07:50:31  5-MIN KMKG 011250Z 26009KT 10SM OVC070 05/01 A2995 610  76 -400 270/09 RMK AO2 SLP145 T00500011
14840KMKG MKG20050501075511405/01/05 07:55:31  5-MIN KMKG 011255Z 26007KT 10SM OVC070 05/01 A2995 610  76 -400 260/07 RMK AO2 SLP145 T00500011
14840KMKG MKG20050501080010405/01/05 08:00:31  5-MIN KMKG 011300Z 26008KT 10SM BKN070 OVC080 05/01  A2995 610 76 -400 260/08 RMK AO2
14840KMKG MKG20050501080510405/01/05 08:05:31  5-MIN KMKG 011305Z 25008KT 10SM BKN065 BKN080 05/01  A2995 610 76 -400 260/08 RMK AO2
14840KMKG MKG20050501081010405/01/05 08:10:31  5-MIN KMKG 011310Z 27008KT 10SM BKN065 BKN080 06/01  A2995 610 73 -300 270/08 RMK AO2
14840KMKG MKG20050501081510405/01/05 08:15:31  5-MIN KMKG 011315Z 28008KT 10SM BKN060 BKN080 06/01  A2995 610 73 -300 280/08 RMK AO2
14840KMKG MKG20050501082010405/01/05 08:20:31  5-MIN KMKG 011320Z 25009KT 10SM SCT065 BKN080 06/01  A2995 610 70 -200 260/09 RMK AO2
14840KMKG MKG20050501082510405/01/05 08:25:31  5-MIN KMKG 011325Z 25010KT 10SM FEW060 SCT080 06/01  A2994 610 70 -200 250/10 RMK AO2
14840KMKG MKG20050501083009705/01/05 08:30:31  5-MIN KMKG 011330Z 28008KT 10SM FEW060 06/01 A2994 610  70 -200 280/08 RMK AO2
14840KMKG MKG20050501083509705/01/05 08:35:31  5-MIN KMKG 011335Z VRB06KT 10SM FEW060 07/01 A2994 610  67 -200 VRB/06 RMK AO2
14840KMKG MKG20050501084009705/01/05 08:40:31  5-MIN KMKG 011340Z 27008KT 10SM FEW060 07/01 A2994 610  67 -200 280/08 RMK AO2
14840KMKG MKG20050501084509405/01/05 08:45:31  5-MIN KMKG 011345Z VRB06KT 10SM CLR 07/00 A2994 610 62  -200 VRB/06 RMK AO2
14840KMKG MKG20050501085012605/01/05 08:50:31  5-MIN KMKG 011350Z 26007KT 230V300 10SM CLR 07/01 A2994 610 62 -100 270/07 230V300 RMK AO2 SLP143 T00720006
14840KMKG MKG20050501085513005/01/05 08:55:31  5-MIN KMKG 011355Z 25008KT 220V290 10SM FEW120 07/01  A2994 610 62 -100 260/08 220V290 RMK AO2 SLP143 T00720006
14840KMKG MKG20050501090009405/01/05 09:00:31  5-MIN KMKG 011400Z 26006KT 10SM CLR 07/01 A2994 610 62  -100 270/06 RMK AO2
14840KMKG MKG20050501090509405/01/05 09:05:31  5-MIN KMKG 011405Z 24009KT 10SM CLR 07/01 A2994 610 62  -100 250/09 RMK AO2
14840KMKG MKG20050501091009705/01/05 09:10:31  5-MIN KMKG 011410Z 26009KT 10SM FEW095 07/00 A2994 610  60 -100 260/09 RMK AO2
14840KMKG MKG20050501091509705/01/05 09:15:31  5-MIN KMKG 011415Z 27008KT 10SM FEW095 07/00 A2994 610  60 -100 280/08 RMK AO2
14840KMKG MKG20050501092009705/01/05 09:20:31  5-MIN KMKG 011420Z 27010KT 10SM SCT090 07/01 A2994 610  62 -100 270/10 RMK AO2
14840KMKG MKG20050501092509705/01/05 09:25:31  5-MIN KMKG 011425Z VRB05KT 10SM BKN090 07/01 A2994 610  62 -100 VRB/05 RMK AO2
14840KMKG MKG20050501093009705/01/05 09:30:31  5-MIN KMKG 011430Z 26007KT 10SM BKN090 07/01 A2994 610  62 -100 260/07 RMK AO2
14840KMKG MKG20050501093509405/01/05 09:35:31  5-MIN KMKG 011435Z 26008KT 10SM BKN085 08/00 A2994 610  58 0 260/08 RMK AO2
14840KMKG MKG20050501094009405/01/05 09:40:31  5-MIN KMKG 011440Z 25008KT 10SM OVC085 08/01 A2994 610  60 0 250/08 RMK AO2
14840KMKG MKG20050501094509405/01/05 09:45:31  5-MIN KMKG 011445Z 26008KT 10SM OVC090 08/01 A2994 610  60 0 260/08 RMK AO2
14840KMKG MKG20050501095011705/01/05 09:50:31  5-MIN KMKG 011450Z 24008KT 10SM OVC085 08/00 A2994 610  55 0 250/08 RMK AO2 SLP142 T00830000 53005
14840KMKG MKG20050501095512405/01/05 09:55:31  5-MIN KMKG 011455Z 24008KT 10SM FEW030 BKN085 08/00  A2994 610 58 0 240/08 RMK AO2 SLP141 T00780000 50001
14840KMKG MKG20050501100009405/01/05 10:00:31  5-MIN KMKG 011500Z 26011KT 10SM OVC085 08/00 A2994 610  55 0 260/11 RMK AO2
14840KMKG MKG20050501100509605/01/05 10:05:31  5-MIN KMKG 011505Z 23011KT 10SM OVC085 09/01 A2994 610  56 100 230/11 RMK AO2
14840KMKG MKG20050501101010105/01/05 10:10:31  5-MIN KMKG 011510Z 23012KT 10SM FEW065 OVC085 08/01  A2994 610 58 0 240/12 RMK AO2
14840KMKG MKG20050501101511105/01/05 10:15:31  5-MIN KMKG 011515Z 22011KT 10SM FEW048 BKN065 OVC085  07/01 A2994 610 62 -100 230/11 RMK AO2
14840KMKG MKG20050501102011105/01/05 10:20:31  5-MIN KMKG 011520Z 22012KT 10SM FEW048 BKN065 OVC085  07/01 A2994 610 62 -100 230/12 RMK AO2
14840KMKG MKG20050501102510105/01/05 10:25:31  5-MIN KMKG 011525Z 23010KT 10SM SCT060 OVC080 08/01  A2994 610 60 0 230/10 RMK AO2
14840KMKG MKG20050501103010105/01/05 10:30:31  5-MIN KMKG 011530Z 23010KT 10SM FEW048 OVC070 08/01  A2994 610 62 0 230/10 RMK AO2
14840KMKG MKG20050501103510405/01/05 10:35:31  5-MIN KMKG 011535Z 23013KT 10SM FEW050 OVC060 07/01  A2994 610 62 -100 240/13 RMK AO2
14840KMKG MKG20050501104010405/01/05 10:40:31  5-MIN KMKG 011540Z 24012KT 10SM FEW048 OVC060 07/01  A2994 610 62 -100 250/12 RMK AO2
14840KMKG MKG20050501104509705/01/05 10:45:31  5-MIN KMKG 011545Z 25014KT 10SM OVC055 07/01 A2995 610  65 -200 260/14 RMK AO2
14840KMKG MKG20050501105012105/01/05 10:50:31  5-MIN KMKG 011550Z 24012KT 10SM BKN055 OVC070 07/01  A2995 610 67 -200 240/12 RMK AO2 SLP144 T00670011
14840KMKG MKG20050501105512805/01/05 10:55:31  5-MIN KMKG 011555Z 24014KT 10SM FEW045 BKN055 OVC070  07/01 A2995 610 67 -200 250/14 RMK AO2 SLP144 T00670011
14840KMKG MKG20050501110011905/01/05 11:00:31  5-MIN KMKG 011600Z 24013KT 10SM SCT041 BKN055 07/02  A2994 610 70 -200 250/13 RMK AO2 CIG 046 RWY 14
14840KMKG MKG20050501110511105/01/05 11:05:31  5-MIN KMKG 011605Z 23012KT 10SM SCT044 BKN055 BKN070  07/01 A2994 610 67 -200 240/12 RMK AO2
14840KMKG MKG20050501111010405/01/05 11:10:31  5-MIN KMKG 011610Z 23013KT 10SM BKN050 BKN070 07/01  A2994 610 65 -100 240/13 RMK AO2
14840KMKG MKG20050501111510705/01/05 11:15:31  5-MIN KMKG 011615Z 25010G17KT 10SM BKN055 OVC075 08/01  A2994 610 62 0 250/10G17 RMK AO2
14840KMKG MKG20050501112011105/01/05 11:20:31  5-MIN KMKG 011620Z 25008KT 10SM BKN048 BKN060 OVC070  07/01 A2994 610 65 -100 250/08 RMK AO2
14840KMKG MKG20050501112510405/01/05 11:25:31  5-MIN KMKG 011625Z 24011KT 10SM BKN048 OVC065 07/01  A2994 610 65 -100 240/11 RMK AO2
14840KMKG MKG20050501113009705/01/05 11:30:31  5-MIN KMKG 011630Z 23012KT 10SM OVC050 07/01 A2994 610  65 -100 240/12 RMK AO2
14840KMKG MKG20050501113511005/01/05 11:35:31  5-MIN KMKG 011635Z 24014G18KT 10SM BKN046 OVC055 07/01  A2994 610 67 -200 240/14G18 RMK AO2
14840KMKG MKG20050501114009705/01/05 11:40:31  5-MIN KMKG 011640Z 23016KT 10SM OVC046 07/01 A2994 610  67 -200 230/16 RMK AO2
14840KMKG MKG20050501114510405/01/05 11:45:31  5-MIN KMKG 011645Z 23013KT 10SM FEW036 OVC044 07/01  A2994 610 67 -200 230/13 RMK AO2
14840KMKG MKG20050501115012105/01/05 11:50:31  5-MIN KMKG 011650Z 24012KT 10SM BKN041 BKN049 07/01  A2994 610 67 -200 240/12 RMK AO2 SLP142 T00670011
14840KMKG MKG20050501115512705/01/05 11:55:31  5-MIN KMKG 011655Z 25012G18KT 10SM BKN041 OVC050 07/01  A2994 610 65 -100 250/12G18 RMK AO2 SLP142 T00720011
14840KMKG MKG20050501120010405/01/05 12:00:31  5-MIN KMKG 011700Z 25012KT 10SM BKN041 BKN055 07/01  A2994 620 65 -100 250/12 RMK AO2
14840KMKG MKG20050501120510405/01/05 12:05:31  5-MIN KMKG 011705Z 24012KT 10SM SCT034 SCT041 07/01  A2994 610 67 -200 250/12 RMK AO2
14840KMKG MKG20050501121011905/01/05 12:10:31  5-MIN KMKG 011710Z 23013KT 10SM -RA SCT032 BKN041 07/01 A2994 620 67 -200 230/13 RMK AO2 RAB06 P0000
14840KMKG MKG20050501121511305/01/05 12:15:31  5-MIN KMKG 011715Z 23013KT 10SM -RA BKN034 07/01 A2994  610 67 -200 230/13 RMK AO2 RAB06 P0000
14840KMKG MKG20050501122011205/01/05 12:20:31  5-MIN KMKG 011720Z 22013KT 10SM BKN036 07/01 A2994 620  65 -200 230/13 RMK AO2 RAB06E17 P0000
14840KMKG MKG20050501122513405/01/05 12:25:31  5-MIN KMKG 011725Z 22014KT 10SM SCT034 BKN085 07/01  A2993 620 62 -100 220/14 RMK AO2 RAB06E17 CIG 035 RWY 14 P0000
14840KMKG MKG20050501123013105/01/05 12:30:31  5-MIN KMKG 011730Z 22013KT 10SM SCT043 BKN085 08/01  A2993 620 62 0 220/13 RMK AO2 RAB06E17 CIG 041 RWY 14 P0000
14840KMKG MKG20050501123511605/01/05 12:35:31  5-MIN KMKG 011735Z 23011KT 10SM SCT050 BKN085 08/01  A2993 620 62 0 230/11 RMK AO2 RAB06E17 P0000
14840KMKG MKG20050501124012605/01/05 12:40:31  5-MIN KMKG 011740Z 23016KT 10SM FEW042 SCT055 BKN085  07/01 A2993 620 65 -100 230/16 RMK AO2 RAB06E17 P0000
14840KMKG MKG20050501124512305/01/05 12:45:31  5-MIN KMKG 011745Z 24012KT 10SM FEW049 SCT060 BKN085  08/01 A2993 620 62 0 240/12 RMK AO2 RAB06E17 P0000
14840KMKG MKG20050501125016505/01/05 12:50:31  5-MIN KMKG 011750Z 24015KT 10SM SCT046 SCT055 BKN085  08/01 A2993 620 62 0 240/15 RMK AO2 RAB06E17 SLP138 P0000 60000 T00780011  10089 20050 50001
14840KMKG MKG20050501125516805/01/05 12:55:31  5-MIN KMKG 011755Z 23014KT 10SM BKN046 BKN055 OVC085  07/01 A2993 620 62 -100 240/14 RMK AO2 RAB06E17 SLP138 P0000 60000  T00720006 10089 20050 58004
14840KMKG MKG20050501130011105/01/05 13:00:31  5-MIN KMKG 011800Z 23013KT 10SM BKN044 BKN060 OVC085  07/01 A2993 620 62 -100 230/13 RMK AO2
14840KMKG MKG20050501130510805/01/05 13:05:31  5-MIN KMKG 011805Z 23014KT 10SM BKN044 BKN055 BKN085  08/01 A2993 620 60 0 240/14 RMK AO2
