14840KMKG MKG20000901000009509/01/00 00:00:32  5-MIN KMKG 010500Z 15006KT 5SM BR CLR 23/22 A2998 570 93 1600 150/06 RMK AO2
14840KMKG MKG20000901000509509/01/00 00:05:31  5-MIN KMKG 010505Z 15007KT 5SM BR CLR 23/22 A2998 580 90 1700 150/07 RMK AO2
14840KMKG MKG20000901001009509/01/00 00:10:31  5-MIN KMKG 010510Z 15006KT 5SM BR CLR 23/22 A2998 580 93 1700 150/06 RMK AO2
14840KMKG MKG20000901001509509/01/00 00:15:31  5-MIN KMKG 010515Z 15006KT 5SM BR CLR 23/22 A2998 580 90 1700 160/06 RMK AO2
14840KMKG MKG20000901002009509/01/00 00:20:31  5-MIN KMKG 010520Z 15007KT 5SM BR CLR 23/22 A2998 580 90 1700 160/07 RMK AO2
14840KMKG MKG20000901002509509/01/00 00:25:31  5-MIN KMKG 010525Z 16007KT 5SM BR CLR 23/22 A2998 580 90 1700 160/07 RMK AO2
14840KMKG MKG20000901003009509/01/00 00:30:31  5-MIN KMKG 010530Z 16008KT 5SM BR CLR 23/22 A2997 580 90 1700 160/08 RMK AO2
14840KMKG MKG20000901003509509/01/00 00:35:31  5-MIN KMKG 010535Z 16009KT 5SM BR CLR 23/22 A2997 580 90 1700 160/09 RMK AO2
14840KMKG MKG20000901004009509/01/00 00:40:31  5-MIN KMKG 010540Z 16008KT 5SM BR CLR 23/22 A2997 590 90 1700 160/08 RMK AO2
14840KMKG MKG20000901004509509/01/00 00:45:31  5-MIN KMKG 010545Z 16008KT 5SM BR CLR 23/22 A2996 590 90 1700 160/08 RMK AO2
14840KMKG MKG20000901005013009/01/00 00:50:31  5-MIN KMKG 010550Z 16007KT 5SM BR CLR 23/22 A2997 590 90 1700 160/07 RMK AO2 SLP143 T02330217 10272 20222 53005
14840KMKG MKG20000901005513009/01/00 00:55:31  5-MIN KMKG 010555Z 15007KT 5SM BR CLR 23/22 A2996 590 90 1700 160/07 RMK AO2 SLP143 T02330217 10272 20222 50000
14840KMKG MKG20000901010009509/01/00 01:00:31  5-MIN KMKG 010600Z 16006KT 5SM BR CLR 23/22 A2996 590 90 1700 160/06 RMK AO2
