14840KMKG MKG20050606145011406/06/05 14:50:31  5-MIN KMKG 061950Z 21011KT 10SM FEW040 26/15 A2984 700  51 2100 220/11 RMK AO2 SLP101 T02560150
14840KMKG MKG20050606145511406/06/05 14:55:31  5-MIN KMKG 061955Z 21012KT 10SM FEW040 25/15 A2984 700  53 2100 220/12 RMK AO2 SLP101 T02500150
14840KMKG MKG20050606150009306/06/05 15:00:31  5-MIN KMKG 062000Z 21011KT 8SM CLR 25/15 A2984 710 53  2100 210/11 RMK AO2
14840KMKG MKG20050606150509306/06/05 15:05:31  5-MIN KMKG 062005Z 22010KT 8SM CLR 24/15 A2984 710 55  2000 220/10 RMK AO2
14840KMKG MKG20050606151009406/06/05 15:10:31  5-MIN KMKG 062010Z 21011KT 10SM CLR 25/15 A2984 710 53  2100 220/11 RMK AO2
14840KMKG MKG20050606151509406/06/05 15:15:31  5-MIN KMKG 062015Z 22010KT 10SM CLR 24/15 A2984 710 55  2000 220/10 RMK AO2
14840KMKG MKG20050606152009306/06/05 15:20:31  5-MIN KMKG 062020Z 22010KT 9SM CLR 24/15 A2984 710 55  2000 230/10 RMK AO2
14840KMKG MKG20050606152509306/06/05 15:25:31  5-MIN KMKG 062025Z 22010KT 8SM CLR 24/14 A2983 710 53  2000 230/10 RMK AO2
14840KMKG MKG20050606153009306/06/05 15:30:31  5-MIN KMKG 062030Z 23010KT 9SM CLR 25/15 A2984 710 53  2100 230/10 RMK AO2
14840KMKG MKG20050606153509406/06/05 15:35:31  5-MIN KMKG 062035Z 22009KT 10SM CLR 24/14 A2983 710 53  2000 230/09 RMK AO2
14840KMKG MKG20050606154009406/06/05 15:40:31  5-MIN KMKG 062040Z 23009KT 10SM CLR 25/15 A2983 710 53  2100 240/09 RMK AO2
14840KMKG MKG20050606154509406/06/05 15:45:31  5-MIN KMKG 062045Z 22010KT 10SM CLR 24/14 A2983 710 53  2000 230/10 RMK AO2
14840KMKG MKG20050606155011706/06/05 15:50:31  5-MIN KMKG 062050Z 22012KT 10SM CLR 24/14 A2983 710 53  2000 230/12 RMK AO2 SLP100 T02440144 51003
14840KMKG MKG20050606155512006/06/05 15:55:31  5-MIN KMKG 062055Z 23009KT 10SM FEW045 24/14 A2983 710  55 1900 230/09 RMK AO2 SLP100 T02390144 58008
14840KMKG MKG20050606160010906/06/05 16:00:31  5-MIN KMKG 062100Z 22008KT 180V250 10SM CLR 24/14 A2983 710 53 2000 230/08 180V250 RMK AO2
14840KMKG MKG20050606160509406/06/05 16:05:31  5-MIN KMKG 062105Z 23008KT 10SM CLR 24/14 A2983 710 53  2000 230/08 RMK AO2
14840KMKG MKG20050606161009406/06/05 16:10:31  5-MIN KMKG 062110Z 21009KT 10SM CLR 24/14 A2983 710 53  2000 210/09 RMK AO2
14840KMKG MKG20050606161509406/06/05 16:15:31  5-MIN KMKG 062115Z 22011KT 10SM CLR 24/14 A2983 710 53  2000 220/11 RMK AO2
14840KMKG MKG20050606162009406/06/05 16:20:31  5-MIN KMKG 062120Z 21009KT 10SM CLR 24/14 A2983 710 53  2000 220/09 RMK AO2
14840KMKG MKG20050606162509406/06/05 16:25:31  5-MIN KMKG 062125Z 22008KT 10SM CLR 24/14 A2983 710 55  1900 220/08 RMK AO2
14840KMKG MKG20050606163009406/06/05 16:30:31  5-MIN KMKG 062130Z 23008KT 10SM CLR 24/14 A2983 710 53  2000 230/08 RMK AO2
14840KMKG MKG20050606163509406/06/05 16:35:31  5-MIN KMKG 062135Z 24008KT 10SM CLR 24/14 A2983 720 55  2000 240/08 RMK AO2
14840KMKG MKG20050606164009406/06/05 16:40:31  5-MIN KMKG 062140Z 24010KT 10SM CLR 24/14 A2983 720 51  2000 240/10 RMK AO2
14840KMKG MKG20050606164509406/06/05 16:45:31  5-MIN KMKG 062145Z 22007KT 10SM CLR 24/14 A2982 720 51  2000 220/07 RMK AO2
14840KMKG MKG20050606165011106/06/05 16:50:31  5-MIN KMKG 062150Z 22009KT 10SM CLR 24/14 A2982 720 51  2000 230/09 RMK AO2 SLP096 T02440139
14840KMKG MKG20050606165511106/06/05 16:55:31  5-MIN KMKG 062155Z 23008KT 10SM CLR 24/14 A2982 720 53  2000 240/08 RMK AO2 SLP096 T02390139
14840KMKG MKG20050606170009406/06/05 17:00:31  5-MIN KMKG 062200Z 23009KT 10SM CLR 24/14 A2982 720 53  2000 230/09 RMK AO2
14840KMKG MKG20050606170509406/06/05 17:05:31  5-MIN KMKG 062205Z 23007KT 10SM CLR 24/14 A2982 720 51  2000 240/07 RMK AO2
14840KMKG MKG20050606171009406/06/05 17:10:31  5-MIN KMKG 062210Z 23009KT 10SM CLR 24/14 A2982 730 51  2000 230/09 RMK AO2
14840KMKG MKG20050606171509406/06/05 17:15:31  5-MIN KMKG 062215Z 23009KT 10SM CLR 24/14 A2982 730 51  2000 230/09 RMK AO2
14840KMKG MKG20050606172009406/06/05 17:20:31  5-MIN KMKG 062220Z 22009KT 10SM CLR 24/14 A2981 730 53  2000 220/09 RMK AO2
14840KMKG MKG20050606172509406/06/05 17:25:31  5-MIN KMKG 062225Z 22010KT 10SM CLR 24/14 A2981 730 53  2000 220/10 RMK AO2
14840KMKG MKG20050606173009406/06/05 17:30:31  5-MIN KMKG 062230Z 23010KT 10SM CLR 23/14 A2981 730 55  1900 230/10 RMK AO2
14840KMKG MKG20050606173509406/06/05 17:35:31  5-MIN KMKG 062235Z 23008KT 10SM CLR 23/14 A2981 730 55  1900 230/08 RMK AO2
14840KMKG MKG20050606174009406/06/05 17:40:31  5-MIN KMKG 062240Z 22008KT 10SM CLR 23/14 A2981 730 55  1900 230/08 RMK AO2
14840KMKG MKG20050606174509406/06/05 17:45:31  5-MIN KMKG 062245Z 23007KT 10SM CLR 23/14 A2981 730 55  1900 240/07 RMK AO2
14840KMKG MKG20050606175011106/06/05 17:50:31  5-MIN KMKG 062250Z 23008KT 10SM CLR 23/14 A2981 730 55  1900 230/08 RMK AO2 SLP092 T02330139
14840KMKG MKG20050606175511106/06/05 17:55:31  5-MIN KMKG 062255Z 22009KT 10SM CLR 23/14 A2981 730 55  1900 230/09 RMK AO2 SLP092 T02330139
14840KMKG MKG20050606180009406/06/05 18:00:31  5-MIN KMKG 062300Z 23009KT 10SM CLR 23/13 A2981 740 55  1800 230/09 RMK AO2
14840KMKG MKG20050606180509406/06/05 18:05:31  5-MIN KMKG 062305Z 23008KT 10SM CLR 23/14 A2981 740 57  1800 230/08 RMK AO2
14840KMKG MKG20050606181009406/06/05 18:10:31  5-MIN KMKG 062310Z 22008KT 10SM CLR 23/13 A2981 740 55  1800 220/08 RMK AO2
14840KMKG MKG20050606181509406/06/05 18:15:31  5-MIN KMKG 062315Z 23006KT 10SM CLR 22/14 A2981 740 59  1800 230/06 RMK AO2
14840KMKG MKG20050606182009406/06/05 18:20:31  5-MIN KMKG 062320Z 23006KT 10SM CLR 23/13 A2981 740 55  1800 230/06 RMK AO2
14840KMKG MKG20050606182509406/06/05 18:25:31  5-MIN KMKG 062325Z 23006KT 10SM CLR 23/14 A2981 740 57  1800 240/06 RMK AO2
14840KMKG MKG20050606183009406/06/05 18:30:31  5-MIN KMKG 062330Z 23007KT 10SM CLR 23/14 A2981 740 57  1800 230/07 RMK AO2
14840KMKG MKG20050606183509406/06/05 18:35:31  5-MIN KMKG 062335Z 23008KT 10SM CLR 23/13 A2981 740 55  1800 230/08 RMK AO2
14840KMKG MKG20050606184009406/06/05 18:40:31  5-MIN KMKG 062340Z 23006KT 10SM CLR 23/13 A2981 740 55  1800 230/06 RMK AO2
14840KMKG MKG20050606184509406/06/05 18:45:31  5-MIN KMKG 062345Z 22007KT 10SM CLR 22/13 A2981 740 56  1800 230/07 RMK AO2
14840KMKG MKG20050606185012906/06/05 18:50:31  5-MIN KMKG 062350Z 23008KT 10SM CLR 22/13 A2980 740 56  1800 230/08 RMK AO2 SLP090 T02220133 10261 20222 58008
14840KMKG MKG20050606185512906/06/05 18:55:31  5-MIN KMKG 062355Z 23007KT 10SM CLR 22/13 A2981 740 56  1800 230/07 RMK AO2 SLP091 T02220133 10261 20222 56009
14840KMKG MKG20050606190009406/06/05 19:00:31  5-MIN KMKG 070000Z 22006KT 10SM CLR 22/13 A2981 730 56  1800 230/06 RMK AO2
14840KMKG MKG20050606190509406/06/05 19:05:31  5-MIN KMKG 070005Z 23006KT 10SM CLR 22/13 A2981 740 56  1800 230/06 RMK AO2
14840KMKG MKG20050606191009406/06/05 19:10:31  5-MIN KMKG 070010Z 23006KT 10SM CLR 22/13 A2981 740 56  1800 240/06 RMK AO2
14840KMKG MKG20050606191509406/06/05 19:15:31  5-MIN KMKG 070015Z 23005KT 10SM CLR 22/13 A2981 740 58  1700 230/05 RMK AO2
14840KMKG MKG20050606192009406/06/05 19:20:31  5-MIN KMKG 070020Z 24005KT 10SM CLR 22/13 A2981 740 58  1700 250/05 RMK AO2
14840KMKG MKG20050606192509406/06/05 19:25:31  5-MIN KMKG 070025Z 22005KT 10SM CLR 22/13 A2981 740 58  1700 230/05 RMK AO2
14840KMKG MKG20050606193009406/06/05 19:30:31  5-MIN KMKG 070030Z 23007KT 10SM CLR 22/13 A2981 730 58  1700 230/07 RMK AO2
14840KMKG MKG20050606193509406/06/05 19:35:31  5-MIN KMKG 070035Z 22006KT 10SM CLR 21/13 A2981 730 61  1700 220/06 RMK AO2
14840KMKG MKG20050606194009406/06/05 19:40:31  5-MIN KMKG 070040Z 23004KT 10SM CLR 21/13 A2981 740 61  1700 230/04 RMK AO2
14840KMKG MKG20050606194509406/06/05 19:45:31  5-MIN KMKG 070045Z 23006KT 10SM CLR 21/13 A2981 740 61  1700 230/06 RMK AO2
14840KMKG MKG20050606195011106/06/05 19:50:31  5-MIN KMKG 070050Z 23006KT 10SM CLR 21/13 A2981 740 63  1600 230/06 RMK AO2 SLP091 T02060133
14840KMKG MKG20050606195511106/06/05 19:55:31  5-MIN KMKG 070055Z 22006KT 10SM CLR 20/13 A2981 740 65  1500 230/06 RMK AO2 SLP091 T02000133
14840KMKG MKG20050606200009406/06/05 20:00:31  5-MIN KMKG 070100Z 22005KT 10SM CLR 20/13 A2981 740 65  1500 230/05 RMK AO2
14840KMKG MKG20050606200509406/06/05 20:05:31  5-MIN KMKG 070105Z 21004KT 10SM CLR 19/13 A2980 740 67  1500 220/04 RMK AO2
14840KMKG MKG20050606201009406/06/05 20:10:31  5-MIN KMKG 070110Z 21004KT 10SM CLR 19/13 A2980 740 67  1500 220/04 RMK AO2
14840KMKG MKG20050606201509406/06/05 20:15:31  5-MIN KMKG 070115Z 22005KT 10SM CLR 19/13 A2980 740 67  1500 220/05 RMK AO2
14840KMKG MKG20050606202009406/06/05 20:20:31  5-MIN KMKG 070120Z 21005KT 10SM CLR 19/13 A2981 740 70  1400 220/05 RMK AO2
14840KMKG MKG20050606202509406/06/05 20:25:31  5-MIN KMKG 070125Z 21004KT 10SM CLR 19/13 A2980 740 70  1400 220/04 RMK AO2
14840KMKG MKG20050606203009406/06/05 20:30:31  5-MIN KMKG 070130Z 21004KT 10SM CLR 19/14 A2981 740 72  1400 220/04 RMK AO2
14840KMKG MKG20050606203509406/06/05 20:35:31  5-MIN KMKG 070135Z 21004KT 10SM CLR 18/14 A2981 740 75  1300 220/04 RMK AO2
14840KMKG MKG20050606204009406/06/05 20:40:31  5-MIN KMKG 070140Z 20005KT 10SM CLR 18/14 A2981 740 75  1300 200/05 RMK AO2
14840KMKG MKG20050606204509406/06/05 20:45:31  5-MIN KMKG 070145Z 20004KT 10SM CLR 18/14 A2981 730 75  1300 200/04 RMK AO2
14840KMKG MKG20050606205011106/06/05 20:50:31  5-MIN KMKG 070150Z 21005KT 10SM CLR 18/14 A2981 730 75  1300 210/05 RMK AO2 SLP092 T01830139
14840KMKG MKG20050606205511106/06/05 20:55:31  5-MIN KMKG 070155Z 20005KT 10SM CLR 18/14 A2981 730 75  1300 210/05 RMK AO2 SLP092 T01830139
14840KMKG MKG20050606210009406/06/05 21:00:31  5-MIN KMKG 070200Z 20004KT 10SM CLR 18/14 A2981 730 78  1300 210/04 RMK AO2
14840KMKG MKG20050606210509406/06/05 21:05:31  5-MIN KMKG 070205Z 20004KT 10SM CLR 18/14 A2981 730 78  1300 200/04 RMK AO2
14840KMKG MKG20050606211009406/06/05 21:10:31  5-MIN KMKG 070210Z 19005KT 10SM CLR 18/14 A2982 730 78  1300 190/05 RMK AO2
14840KMKG MKG20050606211509406/06/05 21:15:31  5-MIN KMKG 070215Z 20005KT 10SM CLR 18/14 A2982 730 78  1300 200/05 RMK AO2
14840KMKG MKG20050606212009406/06/05 21:20:31  5-MIN KMKG 070220Z 20004KT 10SM CLR 18/14 A2982 730 78  1300 200/04 RMK AO2
14840KMKG MKG20050606212509406/06/05 21:25:31  5-MIN KMKG 070225Z 20005KT 10SM CLR 17/14 A2982 730 80  1200 200/05 RMK AO2
14840KMKG MKG20050606213009406/06/05 21:30:31  5-MIN KMKG 070230Z 20004KT 10SM CLR 18/14 A2982 730 78  1300 210/04 RMK AO2
14840KMKG MKG20050606213509406/06/05 21:35:31  5-MIN KMKG 070235Z 20004KT 10SM CLR 17/14 A2982 730 80  1200 210/04 RMK AO2
14840KMKG MKG20050606214009406/06/05 21:40:31  5-MIN KMKG 070240Z 20003KT 10SM CLR 17/14 A2982 730 80  1200 210/03 RMK AO2
14840KMKG MKG20050606214509406/06/05 21:45:31  5-MIN KMKG 070245Z 20004KT 10SM CLR 17/14 A2982 720 80  1200 200/04 RMK AO2
14840KMKG MKG20050606215011706/06/05 21:50:31  5-MIN KMKG 070250Z 21004KT 10SM CLR 17/14 A2982 720 80  1200 210/04 RMK AO2 SLP097 T01720139 56009
14840KMKG MKG20050606215511706/06/05 21:55:31  5-MIN KMKG 070255Z 21004KT 10SM CLR 17/13 A2982 720 78  1200 210/04 RMK AO2 SLP097 T01720133 53006
14840KMKG MKG20050606220009406/06/05 22:00:31  5-MIN KMKG 070300Z 20004KT 10SM CLR 17/14 A2983 720 80  1200 210/04 RMK AO2
14840KMKG MKG20050606220509406/06/05 22:05:31  5-MIN KMKG 070305Z 20004KT 10SM CLR 17/14 A2983 720 80  1200 210/04 RMK AO2
14840KMKG MKG20050606221009406/06/05 22:10:31  5-MIN KMKG 070310Z 21004KT 10SM CLR 17/14 A2983 720 80  1200 210/04 RMK AO2
14840KMKG MKG20050606221509406/06/05 22:15:31  5-MIN KMKG 070315Z 21004KT 10SM CLR 17/14 A2983 720 80  1200 210/04 RMK AO2
14840KMKG MKG20050606222009406/06/05 22:20:31  5-MIN KMKG 070320Z 21005KT 10SM CLR 17/13 A2983 720 80  1100 210/05 RMK AO2
14840KMKG MKG20050606222509406/06/05 22:25:31  5-MIN KMKG 070325Z 21005KT 10SM CLR 17/13 A2983 720 78  1200 220/05 RMK AO2
14840KMKG MKG20050606223009406/06/05 22:30:31  5-MIN KMKG 070330Z 22004KT 10SM CLR 17/13 A2983 710 78  1200 220/04 RMK AO2
14840KMKG MKG20050606223509406/06/05 22:35:31  5-MIN KMKG 070335Z 22005KT 10SM CLR 17/13 A2983 710 78  1200 220/05 RMK AO2
14840KMKG MKG20050606224009406/06/05 22:40:31  5-MIN KMKG 070340Z 21004KT 10SM CLR 17/13 A2983 710 78  1200 220/04 RMK AO2
14840KMKG MKG20050606224509406/06/05 22:45:31  5-MIN KMKG 070345Z 19003KT 10SM CLR 17/13 A2983 710 78  1200 190/03 RMK AO2
14840KMKG MKG20050606225011106/06/05 22:50:31  5-MIN KMKG 070350Z 19004KT 10SM CLR 18/13 A2984 710 75  1200 200/04 RMK AO2 SLP101 T01780133
14840KMKG MKG20050606225511106/06/05 22:55:31  5-MIN KMKG 070355Z 19004KT 10SM CLR 18/14 A2984 710 78  1200 200/04 RMK AO2 SLP101 T01780139
14840KMKG MKG20050606230009406/06/05 23:00:31  5-MIN KMKG 070400Z 19004KT 10SM CLR 18/14 A2983 710 78  1200 200/04 RMK AO2
14840KMKG MKG20050606230509406/06/05 23:05:31  5-MIN KMKG 070405Z 19005KT 10SM CLR 17/14 A2983 710 80  1200 200/05 RMK AO2
14840KMKG MKG20050606231009406/06/05 23:10:31  5-MIN KMKG 070410Z 20005KT 10SM CLR 17/14 A2983 710 80  1200 210/05 RMK AO2
14840KMKG MKG20050606231509406/06/05 23:15:31  5-MIN KMKG 070415Z 21004KT 10SM CLR 17/14 A2983 710 80  1200 220/04 RMK AO2
14840KMKG MKG20050606232009406/06/05 23:20:31  5-MIN KMKG 070420Z 21004KT 10SM CLR 17/13 A2984 710 78  1200 210/04 RMK AO2
14840KMKG MKG20050606232509406/06/05 23:25:31  5-MIN KMKG 070425Z 19004KT 10SM CLR 17/13 A2983 710 78  1200 190/04 RMK AO2
14840KMKG MKG20050606233009406/06/05 23:30:31  5-MIN KMKG 070430Z 19004KT 10SM CLR 17/14 A2984 710 80  1200 200/04 RMK AO2
14840KMKG MKG20050606233509406/06/05 23:35:31  5-MIN KMKG 070435Z 19004KT 10SM CLR 18/14 A2984 710 78  1200 190/04 RMK AO2
14840KMKG MKG20050606234009406/06/05 23:40:31  5-MIN KMKG 070440Z 19004KT 10SM CLR 18/14 A2984 710 78  1200 190/04 RMK AO2
14840KMKG MKG20050606234509406/06/05 23:45:31  5-MIN KMKG 070445Z 19003KT 10SM CLR 18/14 A2984 700 78  1200 190/03 RMK AO2
14840KMKG MKG20050606235012106/06/05 23:50:31  5-MIN KMKG 070450Z 19004KT 10SM CLR 18/14 A2984 700 78  1200 190/04 RMK AO2 SLP102 T01780139 402610167
14840KMKG MKG20050606235512106/06/05 23:55:31  5-MIN KMKG 070455Z 19004KT 10SM CLR 18/14 A2984 700 78  1200 200/04 RMK AO2 SLP102 T01780139 402610167
14840KMKG MKG20050607000009406/07/05 00:00:32  5-MIN KMKG 070500Z 19004KT 10SM CLR 18/14 A2984 700 78  1200 200/04 RMK AO2
14840KMKG MKG20050607000509406/07/05 00:05:31  5-MIN KMKG 070505Z 19004KT 10SM CLR 17/14 A2984 700 80  1200 200/04 RMK AO2
14840KMKG MKG20050607001009406/07/05 00:10:31  5-MIN KMKG 070510Z 20004KT 10SM CLR 17/14 A2984 700 80  1200 200/04 RMK AO2
14840KMKG MKG20050607001509406/07/05 00:15:31  5-MIN KMKG 070515Z 20004KT 10SM CLR 17/14 A2984 700 83  1100 200/04 RMK AO2
14840KMKG MKG20050607002009406/07/05 00:20:31  5-MIN KMKG 070520Z 19004KT 10SM CLR 17/14 A2984 700 80  1200 200/04 RMK AO2
14840KMKG MKG20050607002509406/07/05 00:25:31  5-MIN KMKG 070525Z 19004KT 10SM CLR 17/14 A2984 700 80  1200 200/04 RMK AO2
14840KMKG MKG20050607003009406/07/05 00:30:31  5-MIN KMKG 070530Z 20003KT 10SM CLR 17/14 A2984 700 80  1200 200/03 RMK AO2
14840KMKG MKG20050607003509406/07/05 00:35:31  5-MIN KMKG 070535Z 20003KT 10SM CLR 17/14 A2984 700 83  1100 200/03 RMK AO2
14840KMKG MKG20050607004009406/07/05 00:40:31  5-MIN KMKG 070540Z 19004KT 10SM CLR 17/14 A2984 700 83  1100 200/04 RMK AO2
14840KMKG MKG20050607004509406/07/05 00:45:31  5-MIN KMKG 070545Z 20004KT 10SM CLR 17/14 A2984 700 80  1200 210/04 RMK AO2
14840KMKG MKG20050607005013206/07/05 00:50:31  5-MIN KMKG 070550Z 20004KT 10SM FEW100 17/14 A2984 700  80 1200 200/04 RMK AO2 SLP102 T01720139 10222 20167 53006
14840KMKG MKG20050607005513206/07/05 00:55:31  5-MIN KMKG 070555Z 19005KT 10SM SCT100 17/14 A2984 710  80 1200 200/05 RMK AO2 SLP102 T01720139 10222 20167 50005
14840KMKG MKG20050607010009706/07/05 01:00:31  5-MIN KMKG 070600Z 20005KT 10SM SCT100 17/14 A2984 710  80 1200 200/05 RMK AO2
14840KMKG MKG20050607010509706/07/05 01:05:31  5-MIN KMKG 070605Z 20004KT 10SM SCT100 17/14 A2984 710  80 1200 210/04 RMK AO2
14840KMKG MKG20050607011009706/07/05 01:10:31  5-MIN KMKG 070610Z 20003KT 10SM BKN100 17/14 A2984 710  80 1200 200/03 RMK AO2
14840KMKG MKG20050607011509706/07/05 01:15:31  5-MIN KMKG 070615Z 00000KT 10SM BKN100 17/14 A2984 710  80 1200 000/00 RMK AO2
14840KMKG MKG20050607012010406/07/05 01:20:31  5-MIN KMKG 070620Z 18003KT 10SM BKN100 BKN110 18/14  A2984 710 78 1200 180/03 RMK AO2
14840KMKG MKG20050607012510406/07/05 01:25:31  5-MIN KMKG 070625Z 00000KT 10SM BKN100 BKN120 18/14  A2984 710 78 1200 000/00 RMK AO2
14840KMKG MKG20050607013011906/07/05 01:30:31  5-MIN KMKG 070630Z 00000KT 10SM SCT090 BKN110 18/14  A2984 710 78 1200 000/00 RMK AO2 CIG 090 RWY 14
14840KMKG MKG20050607013510406/07/05 01:35:31  5-MIN KMKG 070635Z 00000KT 10SM BKN090 BKN110 18/14  A2984 710 78 1200 000/00 RMK AO2
14840KMKG MKG20050607014010406/07/05 01:40:31  5-MIN KMKG 070640Z 00000KT 10SM BKN090 BKN110 18/14  A2984 710 75 1300 000/00 RMK AO2
14840KMKG MKG20050607014510406/07/05 01:45:31  5-MIN KMKG 070645Z 18003KT 10SM SCT085 BKN120 19/14  A2983 710 72 1400 190/03 RMK AO2
14840KMKG MKG20050607015012106/07/05 01:50:31  5-MIN KMKG 070650Z 18003KT 10SM SCT090 BKN110 18/14  A2983 710 75 1300 180/03 RMK AO2 SLP099 T01830139
14840KMKG MKG20050607015512106/07/05 01:55:31  5-MIN KMKG 070655Z 00000KT 10SM BKN090 BKN110 18/14  A2984 710 75 1300 000/00 RMK AO2 SLP100 T01830139
14840KMKG MKG20050607020010406/07/05 02:00:31  5-MIN KMKG 070700Z 16003KT 10SM BKN090 BKN110 18/14  A2984 710 75 1300 160/03 RMK AO2
14840KMKG MKG20050607020510406/07/05 02:05:31  5-MIN KMKG 070705Z 16003KT 10SM SCT090 SCT110 18/14  A2983 710 78 1300 170/03 RMK AO2
14840KMKG MKG20050607021009706/07/05 02:10:31  5-MIN KMKG 070710Z 18003KT 10SM SCT090 18/14 A2984 710  78 1300 180/03 RMK AO2
14840KMKG MKG20050607021511906/07/05 02:15:31  5-MIN KMKG 070715Z 18003KT 10SM SCT090 BKN110 17/14  A2984 710 83 1200 180/03 RMK AO2 CIG 090 RWY 14
14840KMKG MKG20050607022010406/07/05 02:20:31  5-MIN KMKG 070720Z 19006KT 10SM SCT090 BKN110 17/14  A2984 710 80 1200 200/06 RMK AO2
14840KMKG MKG20050607022510406/07/05 02:25:31  5-MIN KMKG 070725Z 19007KT 10SM FEW090 SCT110 17/14  A2983 710 80 1200 190/07 RMK AO2
14840KMKG MKG20050607023010406/07/05 02:30:31  5-MIN KMKG 070730Z 19006KT 10SM FEW095 SCT120 18/14  A2983 710 78 1200 200/06 RMK AO2
14840KMKG MKG20050607023510406/07/05 02:35:31  5-MIN KMKG 070735Z 21005KT 10SM FEW095 SCT120 18/14  A2984 710 81 1200 210/05 RMK AO2
14840KMKG MKG20050607024010406/07/05 02:40:31  5-MIN KMKG 070740Z 21004KT 10SM FEW090 SCT120 17/14  A2984 710 80 1200 210/04 RMK AO2
14840KMKG MKG20050607024509706/07/05 02:45:31  5-MIN KMKG 070745Z 21004KT 10SM FEW120 17/14 A2984 710  80 1200 210/04 RMK AO2
14840KMKG MKG20050607025012106/07/05 02:50:31  5-MIN KMKG 070750Z 20005KT 10SM FEW090 SCT120 17/14  A2984 710 80 1200 200/05 RMK AO2 SLP101 T01720139
14840KMKG MKG20050607025512106/07/05 02:55:31  5-MIN KMKG 070755Z 20004KT 10SM SCT100 SCT120 17/14  A2984 700 80 1200 210/04 RMK AO2 SLP102 T01720139
14840KMKG MKG20050607030010406/07/05 03:00:31  5-MIN KMKG 070800Z 21006KT 10SM FEW100 SCT120 17/14  A2985 700 80 1200 210/06 RMK AO2
14840KMKG MKG20050607030509706/07/05 03:05:31  5-MIN KMKG 070805Z 21005KT 10SM FEW095 17/14 A2985 700  80 1200 220/05 RMK AO2
14840KMKG MKG20050607031009706/07/05 03:10:31  5-MIN KMKG 070810Z 20005KT 10SM FEW095 18/14 A2985 700  78 1200 210/05 RMK AO2
14840KMKG MKG20050607031509706/07/05 03:15:31  5-MIN KMKG 070815Z 20006KT 10SM FEW095 18/13 A2985 700  75 1200 210/06 RMK AO2
14840KMKG MKG20050607032009706/07/05 03:20:31  5-MIN KMKG 070820Z 21006KT 10SM FEW100 18/13 A2984 700  72 1300 210/06 RMK AO2
14840KMKG MKG20050607032509406/07/05 03:25:31  5-MIN KMKG 070825Z 21006KT 10SM CLR 18/13 A2985 700 72  1300 210/06 RMK AO2
14840KMKG MKG20050607033009706/07/05 03:30:31  5-MIN KMKG 070830Z 21003KT 10SM SCT110 18/13 A2985 700  72 1300 220/03 RMK AO2
14840KMKG MKG20050607033509706/07/05 03:35:31  5-MIN KMKG 070835Z 21003KT 10SM BKN100 18/13 A2985 700  72 1300 210/03 RMK AO2
14840KMKG MKG20050607034010406/07/05 03:40:31  5-MIN KMKG 070840Z 20003KT 10SM BKN100 BKN120 18/13  A2985 700 72 1300 200/03 RMK AO2
14840KMKG MKG20050607034509706/07/05 03:45:31  5-MIN KMKG 070845Z 23006KT 10SM BKN110 19/13 A2985 700  70 1400 230/06 RMK AO2
14840KMKG MKG20050607035012006/07/05 03:50:31  5-MIN KMKG 070850Z 22006KT 10SM BKN100 19/13 A2985 700  70 1400 230/06 RMK AO2 SLP104 T01890133 50005
14840KMKG MKG20050607035512006/07/05 03:55:31  5-MIN KMKG 070855Z 22006KT 10SM BKN100 19/13 A2985 700  70 1400 220/06 RMK AO2 SLP104 T01890133 53003
14840KMKG MKG20050607040009706/07/05 04:00:31  5-MIN KMKG 070900Z 22006KT 10SM BKN110 19/13 A2985 690  70 1400 220/06 RMK AO2
14840KMKG MKG20050607040509706/07/05 04:05:31  5-MIN KMKG 070905Z 23007KT 10SM BKN100 19/13 A2985 700  70 1400 230/07 RMK AO2
14840KMKG MKG20050607041009706/07/05 04:10:31  5-MIN KMKG 070910Z 24009KT 10SM BKN110 20/13 A2985 700  65 1500 250/09 RMK AO2
14840KMKG MKG20050607041509706/07/05 04:15:31  5-MIN KMKG 070915Z 23007KT 10SM SCT110 20/13 A2985 700  65 1500 240/07 RMK AO2
14840KMKG MKG20050607042009706/07/05 04:20:31  5-MIN KMKG 070920Z 24008KT 10SM SCT110 20/13 A2985 700  65 1500 240/08 RMK AO2
14840KMKG MKG20050607042509706/07/05 04:25:31  5-MIN KMKG 070925Z 25010KT 10SM BKN110 21/13 A2984 700  63 1500 250/10 RMK AO2
14840KMKG MKG20050607043009706/07/05 04:30:31  5-MIN KMKG 070930Z 27011KT 10SM BKN110 21/14 A2984 700  63 1600 270/11 RMK AO2
14840KMKG MKG20050607043509706/07/05 04:35:31  5-MIN KMKG 070935Z 27008KT 10SM BKN120 21/14 A2984 700  63 1600 280/08 RMK AO2
14840KMKG MKG20050607044009706/07/05 04:40:31  5-MIN KMKG 070940Z 27009KT 10SM BKN110 21/14 A2985 700  65 1500 270/09 RMK AO2
14840KMKG MKG20050607044509706/07/05 04:45:31  5-MIN KMKG 070945Z 26007KT 10SM BKN110 21/14 A2985 700  65 1500 260/07 RMK AO2
14840KMKG MKG20050607045011406/07/05 04:50:31  5-MIN KMKG 070950Z 26007KT 10SM BKN110 21/14 A2985 700  65 1500 270/07 RMK AO2 SLP104 T02060139
14840KMKG MKG20050607045511406/07/05 04:55:31  5-MIN KMKG 070955Z 26006KT 10SM BKN110 20/14 A2985 700  67 1500 260/06 RMK AO2 SLP104 T02000139
