14840KMKG MKG20160101000013401/01/16 00:00:31  5-MIN KMKG 010500Z AUTO 26015G24KT 10SM BKN028 BKN036 OVC055 M02/M09 A3013 430 60 -1500 260/15G24 RMK AO2 T10221089
14840KMKG MKG20160101000514901/01/16 00:05:31  5-MIN KMKG 010505Z AUTO 25015G21KT 10SM SCT028 BKN036 OVC055 M02/M09 A3013 440 60 -1500 250/15G21 RMK AO2 CIG 029 RWY 14 T10221089
14840KMKG MKG20160101001013401/01/16 00:10:31  5-MIN KMKG 010510Z AUTO 26011G21KT 10SM BKN028 BKN037 OVC055 M02/M09 A3013 440 60 -1500 260/11G21 RMK AO2 T10221089
14840KMKG MKG20160101001513401/01/16 00:15:31  5-MIN KMKG 010515Z AUTO 26012G19KT 10SM BKN028 BKN035 OVC055 M02/M08 A3013 440 63 -1500 270/12G19 RMK AO2 T10221083
14840KMKG MKG20160101002013401/01/16 00:20:31  5-MIN KMKG 010520Z AUTO 26015G24KT 10SM BKN028 BKN035 OVC055 M02/M08 A3013 440 63 -1500 270/15G24 RMK AO2 T10221083
14840KMKG MKG20160101002513401/01/16 00:25:31  5-MIN KMKG 010525Z AUTO 26016G24KT 10SM BKN028 BKN038 OVC055 M02/M09 A3012 440 60 -1500 270/16G24 RMK AO2 T10221089
14840KMKG MKG20160101003015201/01/16 00:30:31  5-MIN KMKG 010530Z AUTO 25015G26KT 10SM BKN029 BKN037 OVC055 M02/M09 A3013 440 60 -1500 260/15G26 RMK AO2 PK WND 26026/0528 T10221089
14840KMKG MKG20160101003515201/01/16 00:35:31  5-MIN KMKG 010535Z AUTO 26016G26KT 10SM BKN029 BKN037 OVC055 M02/M09 A3012 440 60 -1500 260/16G26 RMK AO2 PK WND 26026/0528 T10221089
14840KMKG MKG20160101004015201/01/16 00:40:31  5-MIN KMKG 010540Z AUTO 27016G24KT 10SM BKN030 BKN036 OVC055 M02/M09 A3012 450 60 -1500 280/16G24 RMK AO2 PK WND 26026/0528 T10221089
14840KMKG MKG20160101004515201/01/16 00:45:31  5-MIN KMKG 010545Z AUTO 26016G24KT 10SM BKN029 BKN037 OVC055 M02/M09 A3012 440 60 -1500 270/16G24 RMK AO2 PK WND 26026/0528 T10221089
14840KMKG MKG20160101005017701/01/16 00:50:31  5-MIN KMKG 010550Z AUTO 26015G25KT 10SM BKN029 BKN037 OVC060 M02/M08 A3012 450 63 -1500 260/15G25 RMK AO2 PK WND 26026/0528 SLP207 T10221083 11011 21022 58009
14840KMKG MKG20160101005517701/01/16 00:55:31  5-MIN KMKG 010555Z AUTO 26016G25KT 10SM SCT027 BKN032 OVC060 M02/M09 A3012 450 60 -1500 260/16G25 RMK AO2 PK WND 26026/0528 SLP207 T10221089 11011 21022 58015
14840KMKG MKG20160101010013401/01/16 01:00:31  5-MIN KMKG 010600Z AUTO 26016G23KT 10SM SCT027 BKN033 OVC060 M02/M09 A3012 450 60 -1500 260/16G23 RMK AO2 T10221089
14840KMKG MKG20160101010513401/01/16 01:05:31  5-MIN KMKG 010605Z AUTO 26018G24KT 10SM BKN028 BKN035 OVC060 M02/M08 A3011 450 63 -1500 260/18G24 RMK AO2 T10221083
14840KMKG MKG20160101011015201/01/16 01:10:31  5-MIN KMKG 010610Z AUTO 24020G28KT 10SM SCT025 BKN030 OVC060 M02/M08 A3011 450 63 -1500 250/20G28 RMK AO2 PK WND 26028/0608 T10221083
14840KMKG MKG20160101011516701/01/16 01:15:31  5-MIN KMKG 010615Z AUTO 26014G28KT 10SM UP FEW025 BKN030 OVC060 M02/M08 A3011 460 63 -1500 260/14G28 RMK AO2 PK WND 26028/0608 UPB14 P0000 T10221083
14840KMKG MKG20160101012016701/01/16 01:20:31  5-MIN KMKG 010620Z AUTO 26016G23KT 10SM UP SCT025 BKN030 OVC038 M02/M08 A3011 460 63 -1500 260/16G23 RMK AO2 PK WND 26028/0608 UPB14 P0000 T10221083
14840KMKG MKG20160101012516701/01/16 01:25:31  5-MIN KMKG 010625Z AUTO 26013G21KT 10SM BKN027 BKN036 OVC060 M02/M08 A3011 460 63 -1500 260/13G21 RMK AO2 PK WND 26028/0608 UPB14E23 P0000 T10221083
14840KMKG MKG20160101013016701/01/16 01:30:31  5-MIN KMKG 010630Z AUTO 25019G27KT 10SM BKN027 BKN038 OVC060 M02/M08 A3011 460 63 -1500 250/19G27 RMK AO2 PK WND 26028/0608 UPB14E23 P0000 T10221083
14840KMKG MKG20160101013516701/01/16 01:35:31  5-MIN KMKG 010635Z AUTO 26015G27KT 10SM BKN027 BKN034 OVC041 M02/M08 A3010 460 63 -1500 260/15G27 RMK AO2 PK WND 26028/0608 UPB14E23 P0000 T10221083
14840KMKG MKG20160101014016601/01/16 01:40:31  5-MIN KMKG 010640Z AUTO 25019G26KT 9SM BKN027 BKN035 OVC044 M02/M08 A3010 470 63 -1400 260/19G26 RMK AO2 PK WND 26028/0608 UPB14E23 P0000 T10221083
14840KMKG MKG20160101014517201/01/16 01:45:31  5-MIN KMKG 010645Z AUTO 26020G27KT 7SM UP SCT025 BKN031 OVC039 M02/M08 A3010 460 63 -1400 260/20G27 RMK AO2 PK WND 26028/0608 UPB14E23B41 P0000 T10221083
14840KMKG MKG20160101015018801/01/16 01:50:31  5-MIN KMKG 010650Z AUTO 26016G27KT 5SM -SN BKN027 BKN036 OVC043 M02/M08 A3010 470 63 -1400 260/16G27 RMK AO2 PK WND 26028/0608 UPB14E23B41E47SNB47 SLP200 P0000 T10221083
14840KMKG MKG20160101015518801/01/16 01:55:31  5-MIN KMKG 010655Z AUTO 25016G25KT 5SM -SN BKN027 BKN034 OVC042 M02/M08 A3010 470 63 -1400 260/16G25 RMK AO2 PK WND 26028/0608 UPB14E23B41E47SNB47 SLP201 P0000 T10221083
14840KMKG MKG20160101020013601/01/16 02:00:31  5-MIN KMKG 010700Z AUTO 25016G25KT 7SM -SN BKN027 OVC034 M02/M08 A3009 470 66 -1400 260/16G25 RMK AO2 P0000 T10221078
14840KMKG MKG20160101020513601/01/16 02:05:31  5-MIN KMKG 010705Z AUTO 25016G25KT 8SM -SN BKN026 OVC033 M02/M08 A3009 470 66 -1400 260/16G25 RMK AO2 P0000 T10221078
