14840KMKG MKG20130101000010401/01/13 00:00:35  5-MIN KMKG 010500Z AUTO 03003KT 10SM OVC036 M03/M09 A3006 500 65 -1500 030/03 RMK AO2
14840KMKG MKG20130101000510401/01/13 00:05:31  5-MIN KMKG 010505Z AUTO 02004KT 10SM OVC036 M03/M09 A3007 500 63 -1600 030/04 RMK AO2
14840KMKG MKG20130101001010401/01/13 00:10:31  5-MIN KMKG 010510Z AUTO 01004KT 10SM OVC036 M03/M09 A3006 500 63 -1500 010/04 RMK AO2
14840KMKG MKG20130101001510401/01/13 00:15:31  5-MIN KMKG 010515Z AUTO 01005KT 10SM OVC036 M03/M09 A3006 500 63 -1500 020/05 RMK AO2
14840KMKG MKG20130101002010401/01/13 00:20:31  5-MIN KMKG 010520Z AUTO 36007KT 10SM OVC036 M03/M09 A3007 500 63 -1600 010/07 RMK AO2
14840KMKG MKG20130101002510401/01/13 00:25:31  5-MIN KMKG 010525Z AUTO 35008KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/08 RMK AO2
14840KMKG MKG20130101003010401/01/13 00:30:31  5-MIN KMKG 010530Z AUTO 35004KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/04 RMK AO2
14840KMKG MKG20130101003510401/01/13 00:35:31  5-MIN KMKG 010535Z AUTO 35005KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/05 RMK AO2
14840KMKG MKG20130101004010401/01/13 00:40:31  5-MIN KMKG 010540Z AUTO 36005KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/05 RMK AO2
14840KMKG MKG20130101004510401/01/13 00:45:31  5-MIN KMKG 010545Z AUTO 01005KT 10SM OVC036 M03/M10 A3007 490 60 -1600 010/05 RMK AO2
14840KMKG MKG20130101005013901/01/13 00:50:31  5-MIN KMKG 010550Z AUTO 36004KT 10SM OVC036 M03/M10 A3007 490 60 -1600 010/04 RMK AO2 SLP191 T10331100 11017 21033 53008
14840KMKG MKG20130101005513901/01/13 00:55:31  5-MIN KMKG 010555Z AUTO 36005KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/05 RMK AO2 SLP192 T10331100 11017 21033 53006
14840KMKG MKG20130101010010401/01/13 01:00:31  5-MIN KMKG 010600Z AUTO 01004KT 10SM OVC036 M03/M10 A3007 490 60 -1600 020/04 RMK AO2
14840KMKG MKG20130101010510401/01/13 01:05:31  5-MIN KMKG 010605Z AUTO 01005KT 10SM OVC036 M03/M10 A3008 490 60 -1600 010/05 RMK AO2
14840KMKG MKG20130101011010401/01/13 01:10:31  5-MIN KMKG 010610Z AUTO 36005KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/05 RMK AO2
14840KMKG MKG20130101011510401/01/13 01:15:31  5-MIN KMKG 010615Z AUTO 35006KT 10SM OVC036 M03/M10 A3007 490 60 -1600 360/06 RMK AO2
14840KMKG MKG20130101012010401/01/13 01:20:31  5-MIN KMKG 010620Z AUTO 02005KT 10SM OVC036 M03/M10 A3007 490 60 -1600 020/05 RMK AO2
14840KMKG MKG20130101012510401/01/13 01:25:31  5-MIN KMKG 010625Z AUTO 36006KT 10SM OVC036 M03/M11 A3007 490 57 -1600 010/06 RMK AO2
14840KMKG MKG20130101013010401/01/13 01:30:31  5-MIN KMKG 010630Z AUTO 36006KT 10SM OVC036 M03/M10 A3007 490 60 -1600 010/06 RMK AO2
14840KMKG MKG20130101013510401/01/13 01:35:31  5-MIN KMKG 010635Z AUTO 01006KT 10SM OVC036 M03/M11 A3007 490 57 -1600 010/06 RMK AO2
14840KMKG MKG20130101014010401/01/13 01:40:31  5-MIN KMKG 010640Z AUTO 01007KT 10SM OVC036 M04/M11 A3007 490 60 -1600 010/07 RMK AO2
14840KMKG MKG20130101014510401/01/13 01:45:31  5-MIN KMKG 010645Z AUTO 01006KT 10SM OVC036 M04/M11 A3007 490 60 -1600 010/06 RMK AO2
14840KMKG MKG20130101015012101/01/13 01:50:31  5-MIN KMKG 010650Z AUTO 36007KT 10SM OVC036 M04/M10 A3007 490 63 -1600 010/07 RMK AO2 SLP193 T10391100
14840KMKG MKG20130101015512101/01/13 01:55:31  5-MIN KMKG 010655Z AUTO 01007KT 10SM OVC036 M04/M10 A3008 490 63 -1600 010/07 RMK AO2 SLP194 T10391100
14840KMKG MKG20130101020010401/01/13 02:00:31  5-MIN KMKG 010700Z AUTO 01007KT 10SM OVC036 M04/M10 A3008 490 63 -1600 020/07 RMK AO2
14840KMKG MKG20130101020510401/01/13 02:05:31  5-MIN KMKG 010705Z AUTO 01007KT 10SM OVC036 M04/M10 A3008 490 63 -1600 020/07 RMK AO2
14840KMKG MKG20130101021010401/01/13 02:10:31  5-MIN KMKG 010710Z AUTO 01006KT 10SM OVC036 M04/M10 A3008 490 63 -1600 010/06 RMK AO2
14840KMKG MKG20130101021510401/01/13 02:15:31  5-MIN KMKG 010715Z AUTO 02008KT 10SM OVC036 M04/M10 A3007 490 63 -1600 030/08 RMK AO2
14840KMKG MKG20130101022010401/01/13 02:20:31  5-MIN KMKG 010720Z AUTO 01007KT 10SM OVC036 M04/M10 A3007 490 63 -1600 020/07 RMK AO2
14840KMKG MKG20130101022510401/01/13 02:25:31  5-MIN KMKG 010725Z AUTO 36006KT 10SM OVC034 M04/M10 A3008 480 63 -1600 360/06 RMK AO2
14840KMKG MKG20130101023010401/01/13 02:30:31  5-MIN KMKG 010730Z AUTO 36007KT 10SM OVC034 M04/M10 A3008 490 63 -1600 010/07 RMK AO2
14840KMKG MKG20130101023510401/01/13 02:35:31  5-MIN KMKG 010735Z AUTO 36008KT 10SM OVC034 M04/M10 A3007 490 63 -1600 360/08 RMK AO2
14840KMKG MKG20130101024010401/01/13 02:40:31  5-MIN KMKG 010740Z AUTO 01007KT 10SM OVC034 M04/M10 A3007 490 63 -1600 010/07 RMK AO2
14840KMKG MKG20130101024510401/01/13 02:45:31  5-MIN KMKG 010745Z AUTO 02007KT 10SM OVC034 M04/M10 A3008 480 63 -1600 020/07 RMK AO2
14840KMKG MKG20130101025012101/01/13 02:50:31  5-MIN KMKG 010750Z AUTO 02007KT 10SM OVC034 M04/M10 A3009 480 65 -1700 020/07 RMK AO2 SLP196 T10441100
14840KMKG MKG20130101025512101/01/13 02:55:31  5-MIN KMKG 010755Z AUTO 01007KT 10SM OVC034 M04/M10 A3009 480 65 -1700 020/07 RMK AO2 SLP197 T10441100
14840KMKG MKG20130101030010401/01/13 03:00:31  5-MIN KMKG 010800Z AUTO 01008KT 10SM OVC034 M04/M09 A3008 480 68 -1700 010/08 RMK AO2
14840KMKG MKG20130101030510401/01/13 03:05:31  5-MIN KMKG 010805Z AUTO 01006KT 10SM OVC034 M04/M09 A3009 480 68 -1700 010/06 RMK AO2
14840KMKG MKG20130101031010401/01/13 03:10:31  5-MIN KMKG 010810Z AUTO 01007KT 10SM OVC034 M04/M09 A3009 470 68 -1700 010/07 RMK AO2
14840KMKG MKG20130101031510401/01/13 03:15:31  5-MIN KMKG 010815Z AUTO 36007KT 10SM OVC034 M04/M10 A3009 470 65 -1700 010/07 RMK AO2
14840KMKG MKG20130101032010401/01/13 03:20:31  5-MIN KMKG 010820Z AUTO 36007KT 10SM OVC034 M04/M10 A3009 470 65 -1700 360/07 RMK AO2
14840KMKG MKG20130101032510401/01/13 03:25:31  5-MIN KMKG 010825Z AUTO 01005KT 10SM OVC034 M04/M10 A3010 470 65 -1700 010/05 RMK AO2
14840KMKG MKG20130101033010401/01/13 03:30:31  5-MIN KMKG 010830Z AUTO 01005KT 10SM OVC034 M04/M10 A3010 470 65 -1700 010/05 RMK AO2
