14840KMKG MKG20020701000009607/01/02 00:00:32  5-MIN KMKG 010500Z 20009KT 10SM FEW055 28/21 A3005 510 64 2100 200/09 RMK AO2
14840KMKG MKG20020701000509607/01/02 00:05:31  5-MIN KMKG 010505Z 20008KT 10SM FEW060 28/21 A3005 510 66 2100 210/08 RMK AO2
14840KMKG MKG20020701001009607/01/02 00:10:31  5-MIN KMKG 010510Z 20010KT 10SM FEW080 28/21 A3005 510 66 2100 210/10 RMK AO2
14840KMKG MKG20020701001509607/01/02 00:15:31  5-MIN KMKG 010515Z 20010KT 10SM FEW075 27/21 A3005 510 69 2100 200/10 RMK AO2
14840KMKG MKG20020701002009607/01/02 00:20:31  5-MIN KMKG 010520Z 20012KT 10SM FEW075 27/22 A3006 510 71 2100 200/12 RMK AO2
14840KMKG MKG20020701002509607/01/02 00:25:31  5-MIN KMKG 010525Z 21009KT 10SM SCT075 27/22 A3005 510 71 2100 220/09 RMK AO2
14840KMKG MKG20020701003009607/01/02 00:30:31  5-MIN KMKG 010530Z 22010KT 10SM SCT075 27/22 A3006 510 73 2000 220/10 RMK AO2
14840KMKG MKG20020701003509607/01/02 00:35:31  5-MIN KMKG 010535Z 23009KT 10SM BKN075 27/22 A3006 510 73 2000 230/09 RMK AO2
14840KMKG MKG20020701004009607/01/02 00:40:31  5-MIN KMKG 010540Z 22010KT 10SM BKN075 27/22 A3005 510 73 2000 220/10 RMK AO2
14840KMKG MKG20020701004509507/01/02 00:45:31  5-MIN KMKG 010545Z 22009KT 9SM BKN075 26/22 A3005 510 76 1900 230/09 RMK AO2
14840KMKG MKG20020701005013007/01/02 00:50:31  5-MIN KMKG 010550Z 23011KT 9SM BKN080 27/22 A3005 510 73 2000 230/11 RMK AO2 SLP172 T02670217 10294 20261 58003
14840KMKG MKG20020701005513007/01/02 00:55:31  5-MIN KMKG 010555Z 23011KT 9SM BKN080 27/22 A3005 510 73 2000 230/11 RMK AO2 SLP172 T02670217 10294 20261 51004
14840KMKG MKG20020701010009507/01/02 01:00:31  5-MIN KMKG 010600Z 22012KT 9SM BKN080 27/22 A3005 510 73 2000 230/12 RMK AO2
14840KMKG MKG20020701010509507/01/02 01:05:31  5-MIN KMKG 010605Z 23011KT 9SM BKN080 26/22 A3005 510 76 1900 230/11 RMK AO2
14840KMKG MKG20020701011009507/01/02 01:10:31  5-MIN KMKG 010610Z 23011KT 9SM SCT080 27/22 A3005 510 73 2000 240/11 RMK AO2
14840KMKG MKG20020701011509507/01/02 01:15:31  5-MIN KMKG 010615Z 24010KT 9SM SCT080 27/22 A3005 510 73 2000 240/10 RMK AO2
14840KMKG MKG20020701012010107/01/02 01:20:31  5-MIN KMKG 010620Z 24014G19KT 9SM FEW080 27/22 A3005 510 73 2000 240/14G19 RMK AO2
14840KMKG MKG20020701012510107/01/02 01:25:31  5-MIN KMKG 010625Z 24011G19KT 9SM FEW080 27/22 A3005 510 73 2000 240/11G19 RMK AO2
14840KMKG MKG20020701013009207/01/02 01:30:31  5-MIN KMKG 010630Z 24011KT 9SM CLR 27/22 A3005 510 73 2000 240/11 RMK AO2
14840KMKG MKG20020701013509207/01/02 01:35:31  5-MIN KMKG 010635Z 24010KT 9SM CLR 27/22 A3005 510 73 2000 240/10 RMK AO2
14840KMKG MKG20020701014009207/01/02 01:40:31  5-MIN KMKG 010640Z 24010KT 9SM CLR 26/22 A3005 510 76 1900 240/10 RMK AO2
14840KMKG MKG20020701014509207/01/02 01:45:31  5-MIN KMKG 010645Z 24010KT 9SM CLR 27/22 A3005 510 73 2000 240/10 RMK AO2
14840KMKG MKG20020701015010907/01/02 01:50:31  5-MIN KMKG 010650Z 23010KT 9SM CLR 26/22 A3006 500 76 1900 240/10 RMK AO2 SLP173 T02610217
14840KMKG MKG20020701015510907/01/02 01:55:31  5-MIN KMKG 010655Z 24011KT 9SM CLR 26/22 A3006 500 76 1900 240/11 RMK AO2 SLP174 T02610217
14840KMKG MKG20020701020009207/01/02 02:00:31  5-MIN KMKG 010700Z 23009KT 9SM CLR 26/22 A3006 500 76 1900 240/09 RMK AO2
14840KMKG MKG20020701020509207/01/02 02:05:31  5-MIN KMKG 010705Z 23011KT 9SM CLR 26/22 A3006 500 76 1900 230/11 RMK AO2
14840KMKG MKG20020701021009207/01/02 02:10:31  5-MIN KMKG 010710Z 24010KT 9SM CLR 26/22 A3006 500 76 1900 240/10 RMK AO2
14840KMKG MKG20020701021509207/01/02 02:15:31  5-MIN KMKG 010715Z 24009KT 9SM CLR 26/22 A3005 510 76 1900 240/09 RMK AO2
14840KMKG MKG20020701022009207/01/02 02:20:31  5-MIN KMKG 010720Z 23008KT 9SM CLR 26/22 A3005 510 79 1900 240/08 RMK AO2
14840KMKG MKG20020701022509207/01/02 02:25:31  5-MIN KMKG 010725Z 24009KT 9SM CLR 26/22 A3005 510 79 1900 240/09 RMK AO2
14840KMKG MKG20020701023009207/01/02 02:30:31  5-MIN KMKG 010730Z 24008KT 9SM CLR 26/22 A3006 510 79 1900 250/08 RMK AO2
14840KMKG MKG20020701023509207/01/02 02:35:31  5-MIN KMKG 010735Z 24009KT 9SM CLR 26/22 A3006 500 79 1900 240/09 RMK AO2
14840KMKG MKG20020701024009207/01/02 02:40:31  5-MIN KMKG 010740Z 24009KT 9SM CLR 26/22 A3006 500 79 1900 240/09 RMK AO2
14840KMKG MKG20020701024509207/01/02 02:45:31  5-MIN KMKG 010745Z 24009KT 9SM CLR 26/22 A3006 500 79 1900 240/09 RMK AO2
14840KMKG MKG20020701025010907/01/02 02:50:31  5-MIN KMKG 010750Z 23010KT 9SM CLR 26/22 A3006 500 79 1900 240/10 RMK AO2 SLP173 T02610222
14840KMKG MKG20020701025510907/01/02 02:55:31  5-MIN KMKG 010755Z 24008KT 9SM CLR 26/22 A3006 500 79 1900 240/08 RMK AO2 SLP173 T02560217
14840KMKG MKG20020701030009207/01/02 03:00:31  5-MIN KMKG 010800Z 24010KT 9SM CLR 26/22 A3006 500 81 1900 240/10 RMK AO2
14840KMKG MKG20020701030509207/01/02 03:05:31  5-MIN KMKG 010805Z 24009KT 9SM CLR 26/22 A3006 500 81 1900 240/09 RMK AO2
14840KMKG MKG20020701031009207/01/02 03:10:31  5-MIN KMKG 010810Z 24009KT 9SM CLR 26/22 A3006 510 79 1900 240/09 RMK AO2
14840KMKG MKG20020701031509207/01/02 03:15:31  5-MIN KMKG 010815Z 24009KT 9SM CLR 26/22 A3006 510 79 1900 250/09 RMK AO2
14840KMKG MKG20020701032009207/01/02 03:20:31  5-MIN KMKG 010820Z 23008KT 9SM CLR 26/22 A3006 500 79 1900 240/08 RMK AO2
14840KMKG MKG20020701032509207/01/02 03:25:31  5-MIN KMKG 010825Z 24008KT 9SM CLR 26/22 A3006 500 79 1900 240/08 RMK AO2
14840KMKG MKG20020701033009207/01/02 03:30:31  5-MIN KMKG 010830Z 24007KT 9SM CLR 26/22 A3006 500 79 1900 240/07 RMK AO2
14840KMKG MKG20020701033509207/01/02 03:35:31  5-MIN KMKG 010835Z 24007KT 9SM CLR 25/22 A3006 500 81 1800 250/07 RMK AO2
14840KMKG MKG20020701034009307/01/02 03:40:31  5-MIN KMKG 010840Z 24008KT 10SM CLR 26/22 A3006 500 79 1900 250/08 RMK AO2
14840KMKG MKG20020701034509307/01/02 03:45:31  5-MIN KMKG 010845Z 24008KT 10SM CLR 26/22 A3006 500 81 1900 240/08 RMK AO2
14840KMKG MKG20020701035011607/01/02 03:50:31  5-MIN KMKG 010850Z 24008KT 10SM CLR 26/22 A3006 500 79 1900 240/08 RMK AO2 SLP174 T02560217 51004
14840KMKG MKG20020701035511607/01/02 03:55:31  5-MIN KMKG 010855Z 23008KT 10SM CLR 26/22 A3006 500 79 1900 230/08 RMK AO2 SLP174 T02560217 51003
14840KMKG MKG20020701040009307/01/02 04:00:31  5-MIN KMKG 010900Z 22009KT 10SM CLR 25/22 A3006 500 81 1800 230/09 RMK AO2
14840KMKG MKG20020701040509307/01/02 04:05:31  5-MIN KMKG 010905Z 23009KT 10SM CLR 25/22 A3006 500 81 1800 230/09 RMK AO2
14840KMKG MKG20020701041009307/01/02 04:10:31  5-MIN KMKG 010910Z 23008KT 10SM CLR 25/22 A3006 500 81 1800 240/08 RMK AO2
14840KMKG MKG20020701041509207/01/02 04:15:31  5-MIN KMKG 010915Z 23008KT 9SM CLR 24/22 A3006 500 84 1700 240/08 RMK AO2
14840KMKG MKG20020701042009207/01/02 04:20:31  5-MIN KMKG 010920Z 24008KT 9SM CLR 24/22 A3006 500 84 1700 240/08 RMK AO2
14840KMKG MKG20020701042509207/01/02 04:25:31  5-MIN KMKG 010925Z 23006KT 9SM CLR 24/22 A3007 500 84 1700 240/06 RMK AO2
14840KMKG MKG20020701043009207/01/02 04:30:31  5-MIN KMKG 010930Z 24006KT 9SM CLR 24/22 A3007 500 84 1700 240/06 RMK AO2
14840KMKG MKG20020701043509207/01/02 04:35:31  5-MIN KMKG 010935Z 23007KT 9SM CLR 24/22 A3007 490 84 1700 240/07 RMK AO2
14840KMKG MKG20020701044009207/01/02 04:40:31  5-MIN KMKG 010940Z 23006KT 9SM CLR 24/22 A3007 490 84 1700 240/06 RMK AO2
14840KMKG MKG20020701044509207/01/02 04:45:31  5-MIN KMKG 010945Z 23007KT 9SM CLR 24/22 A3007 490 84 1700 240/07 RMK AO2
14840KMKG MKG20020701045010907/01/02 04:50:31  5-MIN KMKG 010950Z 23005KT 9SM CLR 24/22 A3007 490 84 1700 240/05 RMK AO2 SLP177 T02440217
14840KMKG MKG20020701045510907/01/02 04:55:31  5-MIN KMKG 010955Z 24007KT 9SM CLR 24/22 A3007 490 84 1700 240/07 RMK AO2 SLP178 T02440217
14840KMKG MKG20020701050009207/01/02 05:00:31  5-MIN KMKG 011000Z 24006KT 9SM CLR 24/22 A3007 490 84 1700 240/06 RMK AO2
14840KMKG MKG20020701050509207/01/02 05:05:31  5-MIN KMKG 011005Z 24006KT 9SM CLR 24/22 A3007 490 87 1700 240/06 RMK AO2
14840KMKG MKG20020701051009207/01/02 05:10:31  5-MIN KMKG 011010Z 22006KT 8SM CLR 24/22 A3007 490 87 1700 230/06 RMK AO2
14840KMKG MKG20020701051509207/01/02 05:15:31  5-MIN KMKG 011015Z 23005KT 8SM CLR 24/22 A3007 490 87 1700 240/05 RMK AO2
14840KMKG MKG20020701052009207/01/02 05:20:31  5-MIN KMKG 011020Z 23004KT 8SM CLR 24/22 A3007 490 87 1700 240/04 RMK AO2
