14840KMKG MKG20020501000009305/01/02 00:00:32  5-MIN KMKG 010500Z 15003KT 10SM CLR 03/00 A2987 680 82 -500 150/03 RMK AO2
14840KMKG MKG20020501000509305/01/02 00:05:31  5-MIN KMKG 010505Z 13003KT 10SM CLR 03/00 A2986 680 82 -500 140/03 RMK AO2
14840KMKG MKG20020501001009305/01/02 00:10:31  5-MIN KMKG 010510Z 12004KT 10SM CLR 02/00 A2986 680 85 -600 120/04 RMK AO2
14840KMKG MKG20020501001509305/01/02 00:15:31  5-MIN KMKG 010515Z 12004KT 10SM CLR 03/00 A2986 690 82 -500 130/04 RMK AO2
14840KMKG MKG20020501002009305/01/02 00:20:31  5-MIN KMKG 010520Z 13003KT 10SM CLR 03/00 A2986 680 82 -500 140/03 RMK AO2
14840KMKG MKG20020501002509305/01/02 00:25:31  5-MIN KMKG 010525Z 14003KT 10SM CLR 03/00 A2987 680 79 -500 140/03 RMK AO2
14840KMKG MKG20020501003009305/01/02 00:30:31  5-MIN KMKG 010530Z 13003KT 10SM CLR 04/00 A2986 680 76 -400 140/03 RMK AO2
14840KMKG MKG20020501003509305/01/02 00:35:31  5-MIN KMKG 010535Z 12004KT 10SM CLR 03/00 A2986 690 79 -500 120/04 RMK AO2
14840KMKG MKG20020501004009305/01/02 00:40:31  5-MIN KMKG 010540Z 11004KT 10SM CLR 03/00 A2986 690 82 -500 120/04 RMK AO2
14840KMKG MKG20020501004509305/01/02 00:45:31  5-MIN KMKG 010545Z 12004KT 10SM CLR 03/00 A2986 690 79 -500 120/04 RMK AO2
14840KMKG MKG20020501005012805/01/02 00:50:31  5-MIN KMKG 010550Z 13004KT 10SM CLR 02/00 A2985 690 85 -600 130/04 RMK AO2 SLP114 T00220000 10089 20022 51006
14840KMKG MKG20020501005512805/01/02 00:55:31  5-MIN KMKG 010555Z 12004KT 10SM CLR 03/00 A2986 690 82 -500 120/04 RMK AO2 SLP113 T00280000 10089 20022 58009
14840KMKG MKG20020501010009305/01/02 01:00:31  5-MIN KMKG 010600Z 11003KT 10SM CLR 03/00 A2985 690 82 -500 110/03 RMK AO2
14840KMKG MKG20020501010509305/01/02 01:05:31  5-MIN KMKG 010605Z 11003KT 10SM CLR 04/00 A2985 690 76 -400 110/03 RMK AO2
14840KMKG MKG20020501011009405/01/02 01:10:31  5-MIN KMKG 010610Z 11003KT 10SM CLR 04/M01 A2986 690 73 -400 120/03 RMK AO2
14840KMKG MKG20020501011509405/01/02 01:15:31  5-MIN KMKG 010615Z 12003KT 10SM CLR 04/M01 A2985 690 73 -400 130/03 RMK AO2
14840KMKG MKG20020501012009405/01/02 01:20:31  5-MIN KMKG 010620Z 12003KT 10SM CLR 04/M01 A2985 690 73 -400 130/03 RMK AO2
14840KMKG MKG20020501012509305/01/02 01:25:31  5-MIN KMKG 010625Z 12003KT 10SM CLR 04/00 A2985 700 76 -400 120/03 RMK AO2
14840KMKG MKG20020501013009305/01/02 01:30:31  5-MIN KMKG 010630Z 10003KT 10SM CLR 03/00 A2985 700 79 -500 110/03 RMK AO2
14840KMKG MKG20020501013509305/01/02 01:35:31  5-MIN KMKG 010635Z 00000KT 10SM CLR 03/00 A2985 690 79 -500 000/00 RMK AO2
14840KMKG MKG20020501014009305/01/02 01:40:31  5-MIN KMKG 010640Z 11003KT 10SM CLR 03/00 A2985 700 79 -500 110/03 RMK AO2
14840KMKG MKG20020501014509305/01/02 01:45:31  5-MIN KMKG 010645Z 11003KT 10SM CLR 03/00 A2985 700 79 -500 110/03 RMK AO2
14840KMKG MKG20020501015011005/01/02 01:50:31  5-MIN KMKG 010650Z 11003KT 10SM CLR 03/00 A2985 700 79 -500 110/03 RMK AO2 SLP111 T00330000
14840KMKG MKG20020501015511105/01/02 01:55:31  5-MIN KMKG 010655Z 12003KT 10SM CLR 03/M01 A2985 700 76 -500 120/03 RMK AO2 SLP111 T00331006
14840KMKG MKG20020501020009405/01/02 02:00:31  5-MIN KMKG 010700Z 00000KT 10SM CLR 03/M01 A2985 700 76 -500 000/00 RMK AO2
14840KMKG MKG20020501020509405/01/02 02:05:31  5-MIN KMKG 010705Z 12003KT 10SM CLR 03/M01 A2985 700 76 -500 120/03 RMK AO2
14840KMKG MKG20020501021009405/01/02 02:10:31  5-MIN KMKG 010710Z 12003KT 10SM CLR 03/M01 A2985 700 76 -500 120/03 RMK AO2
14840KMKG MKG20020501021509305/01/02 02:15:31  5-MIN KMKG 010715Z 11003KT 10SM CLR 03/00 A2985 700 82 -500 110/03 RMK AO2
14840KMKG MKG20020501022009305/01/02 02:20:31  5-MIN KMKG 010720Z 11003KT 10SM CLR 03/00 A2985 700 82 -500 110/03 RMK AO2
14840KMKG MKG20020501022509305/01/02 02:25:31  5-MIN KMKG 010725Z 00000KT 10SM CLR 03/00 A2985 700 82 -500 000/00 RMK AO2
14840KMKG MKG20020501023009305/01/02 02:30:31  5-MIN KMKG 010730Z 00000KT 10SM CLR 02/00 A2984 700 85 -600 000/00 RMK AO2
