14840KMKG MKG20070901000009409/01/07 00:00:35  5-MIN KMKG 010500Z 00000KT 10SM CLR 14/13 A3022 350 90 400 000/00 RMK AO2 $
14840KMKG MKG20070901000509409/01/07 00:05:31  5-MIN KMKG 010505Z 00000KT 10SM CLR 15/13 A3022 350 86 500 000/00 RMK AO2 $
14840KMKG MKG20070901001009409/01/07 00:10:31  5-MIN KMKG 010510Z 00000KT 10SM CLR 16/13 A3022 350 83 500 000/00 RMK AO2 $
14840KMKG MKG20070901001509409/01/07 00:15:31  5-MIN KMKG 010515Z 00000KT 10SM CLR 14/12 A3022 350 86 400 000/00 RMK AO2 $
14840KMKG MKG20070901002009409/01/07 00:20:31  5-MIN KMKG 010520Z 00000KT 10SM CLR 15/13 A3022 350 86 500 000/00 RMK AO2 $
14840KMKG MKG20070901002509409/01/07 00:25:31  5-MIN KMKG 010525Z 00000KT 10SM CLR 15/12 A3023 350 83 500 000/00 RMK AO2 $
14840KMKG MKG20070901003009409/01/07 00:30:31  5-MIN KMKG 010530Z 00000KT 10SM CLR 14/12 A3023 350 86 400 000/00 RMK AO2 $
14840KMKG MKG20070901003509409/01/07 00:35:31  5-MIN KMKG 010535Z 00000KT 10SM CLR 15/13 A3023 350 86 500 000/00 RMK AO2 $
14840KMKG MKG20070901004009409/01/07 00:40:31  5-MIN KMKG 010540Z 00000KT 10SM CLR 16/13 A3023 350 83 500 000/00 RMK AO2 $
14840KMKG MKG20070901004509409/01/07 00:45:31  5-MIN KMKG 010545Z 00000KT 10SM CLR 15/12 A3023 350 83 500 000/00 RMK AO2 $
14840KMKG MKG20070901005012909/01/07 00:50:31  5-MIN KMKG 010550Z 00000KT 10SM CLR 14/12 A3023 350 86 300 000/00 RMK AO2 SLP234 T01390117 10211 20139 51008 $
14840KMKG MKG20070901005512909/01/07 00:55:31  5-MIN KMKG 010555Z 00000KT 10SM CLR 13/12 A3022 350 89 300 000/00 RMK AO2 SLP234 T01330117 10211 20133 51006 $
14840KMKG MKG20070901010009409/01/07 01:00:31  5-MIN KMKG 010600Z 00000KT 10SM CLR 13/11 A3022 350 89 200 000/00 RMK AO2 $
14840KMKG MKG20070901010509409/01/07 01:05:31  5-MIN KMKG 010605Z 00000KT 10SM CLR 13/11 A3022 350 89 200 000/00 RMK AO2 $
