14840KMKG MKG20150501000010805/01/15 00:00:31  5-MIN KMKG 010500Z AUTO 02007KT 10SM CLR 08/03 A3007 490 73 -200 020/07 RMK AO2 T00780033
14840KMKG MKG20150501000510805/01/15 00:05:31  5-MIN KMKG 010505Z AUTO 03007KT 10SM CLR 08/03 A3007 490 70 -100 030/07 RMK AO2 T00830033
14840KMKG MKG20150501001010805/01/15 00:10:31  5-MIN KMKG 010510Z AUTO 02006KT 10SM CLR 08/03 A3007 490 73 -200 030/06 RMK AO2 T00780033
14840KMKG MKG20150501001510805/01/15 00:15:31  5-MIN KMKG 010515Z AUTO 01006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 T00780033
14840KMKG MKG20150501002010805/01/15 00:20:31  5-MIN KMKG 010520Z AUTO 01006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 T00780033
14840KMKG MKG20150501002510805/01/15 00:25:31  5-MIN KMKG 010525Z AUTO 01006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 T00780033
14840KMKG MKG20150501003010805/01/15 00:30:31  5-MIN KMKG 010530Z AUTO 02006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 T00780033
14840KMKG MKG20150501003510805/01/15 00:35:31  5-MIN KMKG 010535Z AUTO 01007KT 10SM CLR 08/03 A3007 490 73 -200 020/07 RMK AO2 T00780033
14840KMKG MKG20150501004010805/01/15 00:40:31  5-MIN KMKG 010540Z AUTO 02006KT 10SM CLR 08/03 A3007 490 73 -200 030/06 RMK AO2 T00780033
14840KMKG MKG20150501004510805/01/15 00:45:31  5-MIN KMKG 010545Z AUTO 01006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 T00780033
14840KMKG MKG20150501005013305/01/15 00:50:31  5-MIN KMKG 010550Z AUTO 01006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 SLP186 T00780033 10117 20078 53017
14840KMKG MKG20150501005513305/01/15 00:55:31  5-MIN KMKG 010555Z AUTO 01007KT 10SM CLR 08/03 A3007 490 73 -200 010/07 RMK AO2 SLP186 T00780033 10117 20078 50005
14840KMKG MKG20150501010010805/01/15 01:00:31  5-MIN KMKG 010600Z AUTO 01006KT 10SM CLR 08/03 A3007 490 73 -200 020/06 RMK AO2 T00780033
14840KMKG MKG20150501010510805/01/15 01:05:31  5-MIN KMKG 010605Z AUTO 02006KT 10SM CLR 08/03 A3007 490 73 -200 030/06 RMK AO2 T00780033
14840KMKG MKG20150501011010805/01/15 01:10:31  5-MIN KMKG 010610Z AUTO 03005KT 10SM CLR 08/03 A3007 490 73 -200 030/05 RMK AO2 T00780033
14840KMKG MKG20150501011510805/01/15 01:15:31  5-MIN KMKG 010615Z AUTO 02005KT 10SM CLR 07/03 A3007 490 73 -200 020/05 RMK AO2 T00720028
14840KMKG MKG20150501012010805/01/15 01:20:31  5-MIN KMKG 010620Z AUTO 36006KT 10SM CLR 07/03 A3007 490 76 -200 010/06 RMK AO2 T00720033
