14840KMKG MKG20120201000009602/01/12 00:00:35  5-MIN KMKG 010500Z AUTO 27013KT 7SM CLR 07/04 A2981 730 86 0 280/13 RMK AO2 $
14840KMKG MKG20120201000510202/01/12 00:05:31  5-MIN KMKG 010505Z AUTO 27013G19KT 8SM CLR 07/04 A2981 730 86 0 280/13G19 RMK AO2 $
14840KMKG MKG20120201001010202/01/12 00:10:31  5-MIN KMKG 010510Z AUTO 27012G19KT 8SM CLR 07/04 A2981 730 82 0 280/12G19 RMK AO2 $
14840KMKG MKG20120201001509602/01/12 00:15:31  5-MIN KMKG 010515Z AUTO 27012KT 9SM CLR 07/04 A2982 730 82 0 270/12 RMK AO2 $
14840KMKG MKG20120201002009602/01/12 00:20:31  5-MIN KMKG 010520Z AUTO 27012KT 9SM CLR 07/04 A2982 730 82 0 270/12 RMK AO2 $
14840KMKG MKG20120201002509602/01/12 00:25:31  5-MIN KMKG 010525Z AUTO 27011KT 9SM CLR 07/04 A2982 730 82 0 280/11 RMK AO2 $
14840KMKG MKG20120201003009602/01/12 00:30:31  5-MIN KMKG 010530Z AUTO 27012KT 9SM CLR 07/03 A2982 720 79 0 280/12 RMK AO2 $
14840KMKG MKG20120201003509602/01/12 00:35:31  5-MIN KMKG 010535Z AUTO 27011KT 9SM CLR 07/03 A2982 720 79 0 280/11 RMK AO2 $
14840KMKG MKG20120201004010602/01/12 00:40:31  5-MIN KMKG 010540Z AUTO 27013G18KT 10SM CLR 06/03 A2983 720 82 -100 280/13G18 RMK AO2 $
14840KMKG MKG20120201004510002/01/12 00:45:31  5-MIN KMKG 010545Z AUTO 28012KT 10SM CLR 06/03 A2983 720 82 -100 280/12 RMK AO2 $
14840KMKG MKG20120201005013502/01/12 00:50:31  5-MIN KMKG 010550Z AUTO 28013KT 10SM CLR 06/03 A2983 720 79 -100 290/13 RMK AO2 SLP104 T00610028 10089 20061 53004 $
14840KMKG MKG20120201005513502/01/12 00:55:31  5-MIN KMKG 010555Z AUTO 28012KT 10SM CLR 06/03 A2983 710 79 -100 280/12 RMK AO2 SLP105 T00610028 10089 20061 53017 $
14840KMKG MKG20120201010010002/01/12 01:00:31  5-MIN KMKG 010600Z AUTO 28012KT 10SM CLR 06/03 A2983 710 79 -100 280/12 RMK AO2 $
14840KMKG MKG20120201010510602/01/12 01:05:31  5-MIN KMKG 010605Z AUTO 28012G17KT 10SM CLR 06/03 A2983 710 79 -100 290/12G17 RMK AO2 $
14840KMKG MKG20120201011010602/01/12 01:10:31  5-MIN KMKG 010610Z AUTO 28012G17KT 10SM CLR 06/03 A2984 710 79 -100 290/12G17 RMK AO2 $
14840KMKG MKG20120201011510002/01/12 01:15:31  5-MIN KMKG 010615Z AUTO 29012KT 10SM CLR 06/03 A2984 710 79 -100 290/12 RMK AO2 $
14840KMKG MKG20120201012010002/01/12 01:20:31  5-MIN KMKG 010620Z AUTO 28010KT 10SM CLR 06/02 A2984 700 79 -200 290/10 RMK AO2 $
14840KMKG MKG20120201012510002/01/12 01:25:31  5-MIN KMKG 010625Z AUTO 29010KT 10SM CLR 06/02 A2984 700 79 -200 290/10 RMK AO2 $
14840KMKG MKG20120201013010002/01/12 01:30:31  5-MIN KMKG 010630Z AUTO 29011KT 10SM CLR 06/02 A2985 700 79 -200 300/11 RMK AO2 $
14840KMKG MKG20120201013510002/01/12 01:35:31  5-MIN KMKG 010635Z AUTO 29008KT 10SM CLR 06/02 A2985 700 79 -200 300/08 RMK AO2 $
14840KMKG MKG20120201020510002/01/12 02:05:31  5-MIN KMKG 010705Z AUTO 29009KT 10SM CLR 06/02 A2986 690 76 -200 300/09 RMK AO2 $
14840KMKG MKG20120201021010002/01/12 02:10:31  5-MIN KMKG 010710Z AUTO 29009KT 10SM CLR 06/02 A2986 690 76 -200 300/09 RMK AO2 $
14840KMKG MKG20120201021510002/01/12 02:15:31  5-MIN KMKG 010715Z AUTO 29010KT 10SM CLR 06/02 A2986 680 76 -200 300/10 RMK AO2 $
14840KMKG MKG20120201022010002/01/12 02:20:31  5-MIN KMKG 010720Z AUTO 29009KT 10SM CLR 06/02 A2987 680 76 -200 290/09 RMK AO2 $
14840KMKG MKG20120201022510602/01/12 02:25:31  5-MIN KMKG 010725Z AUTO 29011G18KT 10SM CLR 05/02 A2987 680 79 -300 290/11G18 RMK AO2 $
14840KMKG MKG20120201023010602/01/12 02:30:31  5-MIN KMKG 010730Z AUTO 29011G18KT 10SM CLR 06/02 A2987 670 76 -200 290/11G18 RMK AO2 $
14840KMKG MKG20120201023510002/01/12 02:35:31  5-MIN KMKG 010735Z AUTO 29011KT 10SM CLR 06/02 A2987 670 76 -200 290/11 RMK AO2 $
14840KMKG MKG20120201024010002/01/12 02:40:31  5-MIN KMKG 010740Z AUTO 29010KT 10SM CLR 06/02 A2988 670 76 -200 290/10 RMK AO2 $
14840KMKG MKG20120201024510002/01/12 02:45:31  5-MIN KMKG 010745Z AUTO 29009KT 10SM CLR 05/02 A2988 670 79 -300 300/09 RMK AO2 $
14840KMKG MKG20120201025011702/01/12 02:50:31  5-MIN KMKG 010750Z AUTO 29010KT 10SM CLR 05/02 A2988 670 79 -300 290/10 RMK AO2 SLP122 T00500017 $
14840KMKG MKG20120201025511702/01/12 02:55:31  5-MIN KMKG 010755Z AUTO 29009KT 10SM CLR 05/02 A2988 660 79 -300 290/09 RMK AO2 SLP123 T00500017 $
14840KMKG MKG20120201030010002/01/12 03:00:31  5-MIN KMKG 010800Z AUTO 29010KT 10SM CLR 05/02 A2989 660 79 -300 290/10 RMK AO2 $
14840KMKG MKG20120201030510002/01/12 03:05:31  5-MIN KMKG 010805Z AUTO 28011KT 10SM CLR 05/01 A2989 660 76 -300 290/11 RMK AO2 $
14840KMKG MKG20120201031010002/01/12 03:10:31  5-MIN KMKG 010810Z AUTO 29010KT 10SM CLR 05/01 A2989 660 76 -300 300/10 RMK AO2 $
14840KMKG MKG20120201031510002/01/12 03:15:31  5-MIN KMKG 010815Z AUTO 29010KT 10SM CLR 05/01 A2989 650 76 -300 290/10 RMK AO2 $
14840KMKG MKG20120201032010002/01/12 03:20:31  5-MIN KMKG 010820Z AUTO 28008KT 10SM CLR 05/01 A2990 650 76 -300 290/08 RMK AO2 $
14840KMKG MKG20120201032510002/01/12 03:25:31  5-MIN KMKG 010825Z AUTO 28008KT 10SM CLR 04/01 A2990 650 79 -400 290/08 RMK AO2 $
14840KMKG MKG20120201033010002/01/12 03:30:31  5-MIN KMKG 010830Z AUTO 27009KT 10SM CLR 05/01 A2990 650 76 -300 280/09 RMK AO2 $
14840KMKG MKG20120201033510302/01/12 03:35:31  5-MIN KMKG 010835Z AUTO 27009KT 10SM FEW027 04/02 A2990 650 82 -400 280/09 RMK AO2 $
14840KMKG MKG20120201034010302/01/12 03:40:31  5-MIN KMKG 010840Z AUTO 28010KT 10SM SCT027 05/02 A2991 640 79 -300 280/10 RMK AO2 $
